TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        15,     21015,15008.6417,      34.5,         0,      5546,         0,         0,         0,    191321,         0,         0,         0,       -72,     -7323,     -7396,     -2494,   -252655,   -255149,      3539,         0,        39,        35,         0,         0,         0,         0,       -41,     -5561,     -5602,         0,         0,         0,         0,         0,         0,         0,      5618,     12941,      3580,      9141
        16,     21016,15453.1016,       2.9,         0,     13885,         0,        24,         0,     40267,         0,        70,         0,       -72,     -4523,     -4595,      -209,    -13118,    -13327,      9232,         0,        69,         3,         0,         0,         0,         0,       -45,     -3778,     -3824,         0,         0,         0,         0,         0,         0,         0,     13957,     18480,      9277,     13056
        17,     21017,9427.45191,      44.1,         0,      6214,         0,         0,         0,    274050,         0,         0,         0,       -73,     -2701,     -2774,     -3222,   -119119,   -122341,      4002,         0,        48,        44,         0,         0,         0,         0,       -43,     -2338,     -2381,         0,         0,         0,         0,         0,         0,         0,      6287,      8988,      4045,      6383
        18,     21018,24339.3097,      14.4,         0,      7497,         0,         0,         0,    107956,         0,         0,         0,       -72,     -5550,     -5622,     -1037,    -79925,    -80962,      4864,         0,        14,        14,         0,         0,         0,         0,       -44,     -4145,     -4189,         0,         0,         0,         0,         0,         0,         0,      7569,     13119,      4908,      9053
        19,     21019,31503.2386,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        -3,        -3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        -5,        -5,         0,         0,         0,         0,         0,         0,         0,         0,         3,         0,         5
        20,     21020,224093.341,       2.9,         0,      2318,         0,         0,         0,      6722,         0,         0,         0,       -72,     -4725,     -4797,      -209,    -13702,    -13911,      2377,         0,         3,         3,         0,         0,         0,         0,       -34,     -3423,     -3457,         0,         0,         0,         0,         0,         0,         0,      2390,      7115,      2412,      5834
        21,     21021,114873.326,       1.9,     149.8,      3616,         0,       150,       150,      6871,         0,       285,       285,       -66,     -5698,     -5764,      -125,    -10826,    -10951,      2300,         0,         2,         2,    344518,         0,       285,       285,       -34,     -4669,     -4703,     -5126,   -699386,   -704512,         0,         0,         0,         0,      3682,      9380,      2334,      7003
        22,     21022,7538.00115,       1.9,         0,     14704,         0,        15,         0,     27937,         0,        28,         0,      -150,     -3275,     -3425,      -285,     -6222,     -6507,     10883,         0,         9,         2,         0,         0,         0,         0,       -85,     -2695,     -2780,         0,         0,         0,         0,         0,         0,         0,     14854,     18128,     10967,     13662
        23,     21023,2675.70212,      11.5,       5.6,     14924,         0,       148,         6,    171625,         0,      1699,        64,       -75,     -3917,     -3992,      -867,    -45043,    -45911,     11146,         0,       239,        12,     62418,         0,      1340,        64,       -43,     -2743,     -2786,      -241,    -15363,    -15604,         0,         0,         0,         0,     14999,     18916,     11189,     13932
        24,     21024,3162.79457,       4.8,         0,     15740,         0,       266,         0,     75552,         0,      1278,         0,       -92,     -3846,     -3938,      -442,    -18459,    -18900,     11802,         0,       475,         5,         0,         0,         0,         0,       -48,     -2727,     -2775,         0,         0,         0,         0,         0,         0,         0,     15832,     19678,     11850,     14577
        25,     21025,2927.29804,       5.8,      10.3,     18065,         0,       478,        10,    104779,         0,      2774,        60,      -144,     -2895,     -3039,      -836,    -16791,    -17627,     13327,         0,      1072,         6,    137272,         0,     11044,        60,       -83,     -2089,     -2172,      -855,    -21521,    -22377,         0,         0,         0,         0,     18209,     21104,     13410,     15500
        26,     21026,2992.72361,       4.8,         0,     18319,         0,       545,         0,     87931,         0,      2617,         0,      -150,     -3208,     -3358,      -721,    -15398,    -16119,     13479,         0,      1447,         5,         0,         0,         0,         0,       -86,     -2289,     -2374,         0,         0,         0,         0,         0,         0,         0,     18469,     21677,     13565,     15854
        27,     21027,1127.87412,       7.7,       5.6,     15471,         0,       224,         6,    119125,         0,      1721,        43,       -74,     -4376,     -4451,      -571,    -33698,    -34269,     11549,         0,       377,         8,     64677,         0,      2112,        43,       -43,     -2933,     -2976,      -240,    -16423,    -16663,         0,         0,         0,         0,     15545,     19921,     11592,     14525
        28,     21028,373.619383,       7.7,         0,     17317,         0,       328,         0,    133342,         0,      2525,         0,       -75,     -3614,     -3689,      -580,    -27828,    -28408,     12859,         0,       644,        21,         0,         0,         0,         0,       -43,     -2419,     -2462,         0,         0,         0,         0,         0,         0,         0,     17392,     21007,     12901,     15320
        29,     21029,480.559834,      20.2,         0,     17886,         0,       397,        10,    361291,         0,      8016,       207,       -75,     -3498,     -3573,     -1506,    -70666,    -72172,     13268,         0,       879,        49,         0,         0,         0,         0,       -43,     -2258,     -2301,         0,         0,         0,         0,         0,         0,         0,     17960,     21459,     13311,     15569
        30,     21030,531.556819,       1.0,         0,     16950,         0,       533,         0,     16950,         0,       533,         0,       -76,     -4512,     -4589,       -76,     -4512,     -4589,     12596,         0,      1106,        13,         0,         0,         0,         0,       -43,     -2991,     -3034,         0,         0,         0,         0,         0,         0,         0,     17026,     21538,     12640,     15630
        31,     21031,524.691448,      72.0,       1.5,     18405,         0,       719,         2,   1325164,         0,     51756,       108,      -112,     -3313,     -3425,     -8067,   -238533,   -246600,     13627,         0,      1655,        72,     20441,         0,      2483,       108,       -57,     -2197,     -2254,       -85,     -3296,     -3381,         0,         0,         0,         0,     18517,     21830,     13684,     15881
        32,     21032,681.446159,      20.2,      26.7,     19172,         0,       836,        27,    387264,         0,     16878,       539,      -149,     -2948,     -3097,     -3017,    -59541,    -62558,     14113,         0,      2050,        20,    376809,         0,     54739,       539,       -78,     -1832,     -1910,     -2085,    -48922,    -51007,         0,         0,         0,         0,     19321,     22268,     14191,     16023
        33,     21033,346.749638,         0,         0,     19988,         0,       892,        50,         0,         0,         0,         0,      -151,     -2416,     -2566,         0,         0,         0,     14575,         0,      2288,         6,         0,         0,         0,         0,       -85,     -1658,     -1743,         0,         0,         0,         0,         0,         0,         0,     20139,     22555,     14660,     16318
        34,     21034,476.347307,       3.8,      83.6,     20268,         0,       872,        84,     77017,         0,      3314,       318,      -151,     -2370,     -2520,      -572,     -9005,     -9577,     14752,         0,      2325,         4,   1233289,         0,    194336,       318,       -83,     -1610,     -1694,     -6959,   -134631,   -141591,         0,         0,         0,         0,     20418,     22788,     14836,     16446
        35,     21035,693.694056,         0,      10.7,     20176,         0,       824,        20,         0,         0,         0,         0,      -151,     -2413,     -2564,         0,         0,         0,     14702,         0,      2314,         1,    157308,         0,     24764,        11,       -84,     -1627,     -1712,      -901,    -17413,    -18313,         0,         0,         0,         0,     20327,     22741,     14786,     16413
        36,     21036,262.119661,       1.0,       2.8,     17622,         0,       751,         3,     17622,         0,       751,         3,      -261,     -3147,     -3408,      -261,     -3147,     -3408,     13140,         0,      2077,        38,     36792,         0,      5816,       106,      -148,     -2065,     -2213,      -415,     -5783,     -6198,         0,         0,         0,         0,     17883,     21030,     13288,     15353
        37,     21037,167.334310,      46.1,         0,     18399,         0,       713,         3,    848196,         0,     32861,       147,      -261,     -2425,     -2687,    -12038,   -111815,   -123853,     13657,         0,      1985,       153,         0,         0,         0,         0,      -148,     -1581,     -1729,         0,         0,         0,         0,         0,         0,         0,     18660,     21086,     13805,     15386
        38,     21038,609.154491,         0,         0,     16516,         0,       269,         0,         0,         0,         0,         0,       -76,     -4457,     -4533,         0,         0,         0,     12311,         0,       546,         0,         0,         0,         0,         0,       -43,     -2842,     -2885,         0,         0,         0,         0,         0,         0,         0,     16592,     21049,     12354,     15196
        39,     21039,538.188865,      32.6,      14.3,     18519,         0,       463,       168,    603719,         0,     15092,      5485,       -76,     -3268,     -3344,     -2476,   -106541,   -109017,     13711,         0,      1126,        69,    196073,         0,     16097,       993,       -43,     -2025,     -2068,      -617,    -28958,    -29575,         0,         0,         0,         0,     18595,     21863,     13755,     15780
        40,     21040,580.870931,      27.8,     191.7,     19019,         0,       516,       203,    528729,         0,     14342,      5649,       -76,     -3355,     -3431,     -2110,    -93260,    -95370,     14055,         0,      1350,        54,   2694432,         0,    258866,     10348,       -43,     -2004,     -2046,     -8178,   -384082,   -392260,         0,         0,         0,         0,     19095,     22450,     14098,     16102
        41,     21041,649.350486,     259.1,      16.4,     19732,         0,       955,        16,   5112464,         0,    247321,      4249,      -109,     -2779,     -2887,    -28190,   -719917,   -748107,     14546,         0,      2192,       259,    238547,         0,     35955,      4249,       -54,     -1658,     -1713,      -888,    -27198,    -28086,         0,         0,         0,         0,     19840,     22619,     14600,     16258
        42,     21042,650.698625,      41.3,       6.4,     20118,         0,      1310,         6,    830862,         0,     54120,       264,      -207,     -2943,     -3150,     -8539,   -121562,   -130101,     14762,         0,      2981,        42,     94477,         0,     19075,       271,       -83,     -1633,     -1716,      -532,    -10450,    -10982,         0,         0,         0,         0,     20324,     23268,     14845,     16478
        43,     21043,324.656767,       5.8,         0,     20938,         0,      1424,         3,    121441,         0,      8257,        18,      -140,     -2401,     -2542,      -815,    -13926,    -14741,     15162,         0,      3330,        45,         0,         0,         0,         0,       -75,     -1503,     -1578,         0,         0,         0,         0,         0,         0,         0,     21079,     23480,     15237,     16739
        44,     21044,163.861680,         0,         0,     21250,         0,      1262,        54,         0,         0,         0,         0,      -147,     -1859,     -2006,         0,         0,         0,     15343,         0,      3133,        51,         0,         0,         0,         0,       -80,     -1250,     -1330,         0,         0,         0,         0,         0,         0,         0,     21397,     23256,     15423,     16673
        45,     21045,241.966112,      11.5,      96.2,     21143,         0,      1192,       178,    243143,         0,     13708,      2052,      -147,     -1876,     -2023,     -1692,    -21572,    -23264,     15281,         0,      3044,        64,   1469993,         0,    292857,      6142,       -80,     -1262,     -1341,     -7685,   -121365,   -129050,         0,         0,         0,         0,     21290,     23166,     15360,     16622
        46,     21046,161.055476,         0,         0,     19701,         0,      1063,        65,         0,         0,         0,         0,      -155,     -2620,     -2775,         0,         0,         0,     14439,         0,      2774,       107,         0,         0,         0,         0,       -85,     -1593,     -1678,         0,         0,         0,         0,         0,         0,         0,     19856,     22476,     14524,     16117
        47,     21047,143.816837,      17.3,         0,     18883,         0,       935,        21,    326674,         0,     16172,       359,      -259,     -2644,     -2903,     -4487,    -45733,    -50219,     13963,         0,      2477,       296,         0,         0,         0,         0,      -148,     -1656,     -1804,         0,         0,         0,         0,         0,         0,         0,     19142,     21786,     14111,     15767
        48,     21048,171.033878,      49.9,       2.9,     21550,         0,      1615,        58,   1075354,         0,     80564,      2907,      -150,     -2058,     -2208,     -7500,   -102677,   -110177,     15509,         0,      3651,        90,     44976,         0,     10588,       261,       -99,     -1297,     -1397,      -288,     -3762,     -4050,         0,         0,         0,         0,     21700,     23758,     15608,     16905
        49,     21049,245.500651,      60.5,     102.3,     21250,         0,      1504,       248,   1285638,         0,     90965,     15012,      -143,     -2059,     -2202,     -8645,   -124592,   -133237,     15361,         0,      3504,       260,   1571474,         0,    358447,     26587,       -76,     -1175,     -1251,     -7784,   -120203,   -127987,         0,         0,         0,         0,     21393,     23452,     15438,     16613
        50,     21050,161.983560,      24.0,       2.9,     20539,         0,      1323,       121,    492946,         0,     31759,      2914,      -158,     -2584,     -2741,     -3784,    -62005,    -65789,     14988,         0,      3200,       463,     43465,         0,      9280,      1341,       -85,     -1450,     -1535,      -247,     -4204,     -4451,         0,         0,         0,         0,     20697,     23281,     15073,     16523
        51,     21051,147.743944,     157.4,      20.6,     19951,         0,      1166,        84,   3140232,         0,    183487,     13258,      -249,     -2445,     -2694,    -39216,   -384814,   -424030,     14662,         0,      2882,       605,    302034,         0,     59370,     12462,      -139,     -1413,     -1552,     -2868,    -29103,    -31971,         0,         0,         0,         0,     20200,     22645,     14801,     16214
        52,     21052,256.476538,     255.2,       4.9,     19559,         0,       985,        25,   4991378,         0,    251349,      6434,      -260,     -2368,     -2628,    -66284,   -604280,   -670564,     14409,         0,      2496,       432,     70605,         0,     12228,      2117,      -146,     -1419,     -1565,      -717,     -6953,     -7670,         0,         0,         0,         0,     19818,     22186,     14556,     15974
        53,     21053,243.541212,      32.6,         0,     19854,         0,       672,         2,    647241,         0,     21920,        61,      -183,     -2170,     -2354,     -5979,    -70757,    -76735,     14623,         0,      1924,       143,         0,         0,         0,         0,      -103,     -1271,     -1374,         0,         0,         0,         0,         0,         0,         0,     20037,     22208,     14727,     15997
        54,     21054,473.820349,       8.6,       2.9,     14113,         0,       260,         3,    121375,         0,      2234,        25,       -75,     -7134,     -7209,      -644,    -61354,    -61998,     10582,         0,       437,         9,     30687,         0,      1268,        25,       -43,     -4590,     -4633,      -124,    -13312,    -13436,         0,         0,         0,         0,     14188,     21322,     10624,     15215
        55,     21055,327.379062,       1.9,         0,     16745,         0,       304,         0,     31815,         0,       578,         0,       -75,     -5014,     -5089,      -143,     -9527,     -9670,     12473,         0,       675,         2,         0,         0,         0,         0,       -43,     -3121,     -3164,         0,         0,         0,         0,         0,         0,         0,     16820,     21834,     12516,     15637
        56,     21056,588.433624,         0,         0,     18442,         0,       565,         0,         0,         0,         0,         0,       -68,     -3850,     -3918,         0,         0,         0,     13390,         0,      1164,         1,         0,         0,         0,         0,       -34,     -2496,     -2530,         0,         0,         0,         0,         0,         0,         0,     18510,     22360,     13424,     15920
        57,     21057,502.744425,       1.0,         0,     19923,         0,      1164,         0,     19923,         0,      1164,         0,       -72,     -3287,     -3359,       -72,     -3287,     -3359,     14490,         0,      2007,         3,         0,         0,         0,         0,       -41,     -2014,     -2054,         0,         0,         0,         0,         0,         0,         0,     19995,     23282,     14530,     16544
        58,     21058,626.031214,      66.2,         0,     20699,         0,      1967,         0,   1370288,         0,    130216,         0,       -87,     -2430,     -2518,     -5790,   -160891,   -166682,     15024,         0,      3215,        69,         0,         0,         0,         0,       -45,     -1460,     -1504,         0,         0,         0,         0,         0,         0,         0,     20787,     23217,     15069,     16529
        59,     21059,654.558057,      88.3,      52.3,     20859,         0,      2506,        52,   1841852,         0,    221309,      4618,      -139,     -2688,     -2827,    -12309,   -237358,   -249667,     15164,         0,      4131,        99,    793096,         0,    216060,      5187,       -59,     -1503,     -1562,     -3085,    -78594,    -81679,         0,         0,         0,         0,     20998,     23687,     15223,     16726
        60,     21060,247.120976,      24.0,         0,     20868,         0,      2480,        40,    500839,         0,     59529,       956,      -142,     -2873,     -3015,     -3417,    -68952,    -72369,     15080,         0,      4353,       222,         0,         0,         0,         0,       -64,     -1700,     -1763,         0,         0,         0,         0,         0,         0,         0,     21011,     23884,     15144,     16844
        61,     21061,422.066929,     216.9,      31.9,     22225,         0,      2613,        91,   4820658,         0,    566656,     19690,      -129,     -1765,     -1894,    -28076,   -382775,   -410851,     15882,         0,      4529,       376,    506636,         0,    144468,     11988,       -70,     -1102,     -1172,     -2234,    -35168,    -37402,         0,         0,         0,         0,     22355,     24119,     15952,     17054
        62,     21062,364.147650,     319.5,     138.3,     21830,         0,      2102,       200,   6974535,         0,    671678,     63844,      -143,     -2017,     -2160,    -45632,   -644364,   -689996,     15665,         0,      4164,       533,   2166428,         0,    575931,     73651,       -77,     -1240,     -1318,    -10668,   -171559,   -182227,         0,         0,         0,         0,     21972,     23989,     15742,     16982
        63,     21063,245.749801,     287.9,      10.2,     20321,         0,      1817,       158,   5850453,         0,    522986,     45465,      -157,     -3326,     -3484,    -45324,   -957697,  -1003020,     14853,         0,      3774,       683,    151501,         0,     38495,      6969,       -87,     -1799,     -1885,      -884,    -18347,    -19230,         0,         0,         0,         0,     20479,     23805,     14940,     16738
        64,     21064,236.755894,     216.9,      73.6,     20564,         0,      1533,       101,   4460416,         0,    332480,     21932,      -226,     -2495,     -2721,    -49081,   -541177,   -590257,     15011,         0,      3382,       651,   1104788,         0,    248901,     47937,      -123,     -1380,     -1504,     -9082,   -101586,   -110667,         0,         0,         0,         0,     20791,     23286,     15134,     16514
        65,     21065,135.955937,       1.0,         0,     21273,         0,      1447,        64,     21273,         0,      1447,        64,      -179,     -1967,     -2146,      -179,     -1967,     -2146,     15403,         0,      3164,       245,         0,         0,         0,         0,       -97,     -1075,     -1172,         0,         0,         0,         0,         0,         0,         0,     21452,     23419,     15500,     16575
        66,     21066,763.569337,       1.0,         0,     11926,         0,       746,         0,     11926,         0,       746,         0,      -219,     -4372,     -4590,      -219,     -4372,     -4590,      8736,         0,      2051,        11,         0,         0,         0,         0,       -53,     -3600,     -3653,         0,         0,         0,         0,         0,         0,         0,     12144,     16516,      8788,     12389
        67,     21067,895.648492,       1.0,         0,     12968,         0,       202,         0,     12968,         0,       202,         0,       -76,     -7569,     -7645,       -76,     -7569,     -7645,      9749,         0,       215,         1,         0,         0,         0,         0,       -43,     -4868,     -4911,         0,         0,         0,         0,         0,         0,         0,     13044,     20613,      9792,     14660
        68,     21068,700.088320,       3.8,         0,     17678,         0,       522,         0,     67175,         0,      1983,         0,       -67,     -4391,     -4458,      -256,    -16686,    -16942,     12848,         0,       827,         4,         0,         0,         0,         0,       -34,     -2830,     -2864,         0,         0,         0,         0,         0,         0,         0,     17745,     22136,     12883,     15713
        69,     21069,226.843556,       3.8,         0,     17173,         0,      1030,         0,     65256,         0,      3912,         0,       -68,     -4407,     -4475,      -258,    -16748,    -17005,     12479,         0,      1448,         4,         0,         0,         0,         0,       -34,     -2981,     -3015,         0,         0,         0,         0,         0,         0,         0,     17240,     21648,     12513,     15494
        70,     21070,422.822872,       3.8,         0,     20709,         0,      2014,         0,     78695,         0,      7653,         0,       -68,     -2761,     -2829,      -260,    -10490,    -10750,     14809,         0,      2514,         7,         0,         0,         0,         0,       -35,     -1755,     -1790,         0,         0,         0,         0,         0,         0,         0,     20778,     23538,     14844,     16599
        71,     21071,339.778946,      20.2,         0,     21379,         0,      3437,         0,    431850,         0,     69418,         0,       -83,     -2277,     -2360,     -1682,    -45990,    -47672,     15349,         0,      4080,        56,         0,         0,         0,         0,       -43,     -1340,     -1383,         0,         0,         0,         0,         0,         0,         0,     21462,     23739,     15393,     16733
        72,     21072,331.429450,      25.9,         0,     21715,         0,      4506,         9,    562423,         0,    116697,       226,      -177,     -2319,     -2496,     -4591,    -60055,    -64647,     15626,         0,      5100,        61,         0,         0,         0,         0,       -68,     -1310,     -1378,         0,         0,         0,         0,         0,         0,         0,     21892,     24211,     15694,     17004
        73,     21073,322.281311,     207.3,     103.2,     22486,         0,      4745,       112,   4661446,         0,    983554,     23130,      -113,     -1813,     -1927,    -23525,   -375869,   -399394,     16033,         0,      5453,       324,   1654586,         0,    562718,     33446,       -61,     -1076,     -1137,     -6327,   -111024,   -117351,         0,         0,         0,         0,     22600,     24413,     16094,     17170
        74,     21074, 11.750705,      40.3,         0,     23095,         0,      4033,       100,    930717,         0,    162547,      4036,      -112,     -1228,     -1339,     -4500,    -49472,    -53972,     16345,         0,      5202,       245,         0,         0,         0,         0,       -57,      -800,      -857,         0,         0,         0,         0,         0,         0,         0,     23206,     24434,     16402,     17202
        75,     21075,220.896014,       7.7,         0,     22439,         0,      3190,       108,    172777,         0,     24567,       833,      -124,     -1737,     -1861,      -952,    -13378,    -14330,     15994,         0,      4816,       233,         0,         0,         0,         0,       -65,     -1059,     -1124,         0,         0,         0,         0,         0,         0,         0,     22562,     24300,     16059,     17118
        76,     21076,233.119758,       3.8,      25.1,     22471,         0,      2770,        28,     85390,         0,     10525,       107,      -119,     -1736,     -1855,      -454,     -6596,     -7050,     15987,         0,      4509,        96,    401271,         0,    113178,      2415,       -64,     -1066,     -1130,     -1614,    -26745,    -28358,         0,         0,         0,         0,     22590,     24326,     16051,     17117
        77,     21077,280.958510,      10.6,         0,     16204,         0,      1706,        19,    171766,         0,     18088,       201,      -218,     -3390,     -3608,     -2315,    -35929,    -38244,     11521,         0,      3437,        67,         0,         0,         0,         0,       -54,     -2930,     -2985,         0,         0,         0,         0,         0,         0,         0,     16423,     19812,     11576,     14506
        78,     21078,804.405075,       2.9,      14.6,     17752,         0,       200,        15,     51480,         0,       580,        42,       -69,     -4203,     -4272,      -200,    -12187,    -12388,     11881,         0,       199,         3,    173466,         0,      2904,        42,       -44,     -3823,     -3868,      -649,    -55822,    -56472,         0,         0,         0,         0,     17821,     22023,     11926,     15749
        79,     21079,509.821934,         0,         0,     16214,         0,       360,         0,         0,         0,         0,         0,       -69,     -6573,     -6642,         0,         0,         0,     10769,         0,       491,         0,         0,         0,         0,         0,       -44,     -5437,     -5482,         0,         0,         0,         0,         0,         0,         0,     16284,     22857,     10813,     16251
        80,     21080,309.985851,         0,         0,     15356,         0,       600,         0,         0,         0,         0,         0,       -78,     -5494,     -5572,         0,         0,         0,     10485,         0,       750,         0,         0,         0,         0,         0,       -39,     -4472,     -4511,         0,         0,         0,         0,         0,         0,         0,     15434,     20929,     10524,     14996
        81,     21081,666.155591,         0,         0,     16612,         0,      1021,         0,         0,         0,         0,         0,       -78,     -5444,     -5522,         0,         0,         0,     11393,         0,      1134,         0,         0,         0,         0,         0,       -40,     -4355,     -4395,         0,         0,         0,         0,         0,         0,         0,     16689,     22133,     11432,     15787
        82,     21082,325.006037,       1.9,         0,     18720,         0,      1826,         0,     35568,         0,      3470,         0,       -68,     -4102,     -4170,      -128,     -7795,     -7923,     13251,         0,      1977,         3,         0,         0,         0,         0,       -34,     -2917,     -2951,         0,         0,         0,         0,         0,         0,         0,     18788,     22890,     13285,     16202
        83,     21083,784.755875,      14.4,         0,     21148,         0,      3388,         0,    304534,         0,     48787,         0,       -69,     -2846,     -2915,      -988,    -40981,    -41970,     15003,         0,      3398,        15,         0,         0,         0,         0,       -35,     -1803,     -1838,         0,         0,         0,         0,         0,         0,         0,     21217,     24063,     15038,     16842
        84,     21084,461.855710,      51.8,         0,     22234,         0,      5669,         0,   1151740,         0,    293656,         0,       -73,     -1885,     -1958,     -3783,    -97640,   -101423,     15878,         0,      5043,        64,         0,         0,         0,         0,       -34,     -1050,     -1083,         0,         0,         0,         0,         0,         0,         0,     22307,     24192,     15911,     16961
        85,     21085,490.013467,      43.2,         0,     22369,         0,      7319,        10,    966330,         0,    316199,       446,       -70,     -1711,     -1781,     -3032,    -73900,    -76932,     15935,         0,      6194,       102,         0,         0,         0,         0,       -35,     -1045,     -1080,         0,         0,         0,         0,         0,         0,         0,     22439,     24150,     15970,     17015
