TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       119,     43119,501.771249,      11.5,     306.2,     41368,      4520,      5654,       306,    475737,     51984,     65025,      3521,     -1309,     -7761,     -9070,    -15057,    -89248,   -104305,     19371,       725,      2708,        12,   5931427,    222047,    829051,      3521,      -463,     -4796,     -5259,   -141779,  -1468435,  -1610213,         0,      4520,         0,       725,     42678,     50438,     19834,     24630
       120,     43120,895.598806,      26.8,         0,     33091,         0,      3410,         0,    886830,         0,     91400,         0,     -1342,    -14504,    -15846,    -35979,   -388701,   -424680,     15161,         0,      1824,        27,         0,         0,         0,         0,      -468,     -8237,     -8705,         0,         0,         0,         0,         0,         0,         0,     34433,     48937,     15629,     23866
       121,     43121,1716.02276,         0,         0,     41784,      4259,     18892,         0,         0,         0,         0,         0,     -1167,     -8425,     -9592,         0,         0,         0,     19689,       712,      6039,         0,         0,         0,         0,         0,      -342,     -5008,     -5350,         0,         0,         0,         0,      4259,         0,       712,     42951,     51376,     20031,     25039
       122,     43122,301.470394,       2.3,     813.2,     46872,     13231,     15752,      1191,    107806,     30431,     36230,      2740,      -966,     -4015,     -4981,     -2223,     -9234,    -11457,     22059,      3541,      5122,        20,  17938266,   2879598,   4164920,     16446,      -327,     -3066,     -3394,   -266266,  -2493593,  -2759859,     13231,      8701,      3541,      2599,     47839,     51854,     22386,     25453
       123,     43123,103.988228,         0,     261.2,     47666,      8562,     12628,       996,         0,         0,         0,         0,      -934,     -3476,     -4410,         0,         0,         0,     22642,      2430,      4353,        17,   5914111,    634600,   1137005,      4390,      -302,     -2700,     -3002,    -78793,   -705281,   -784074,         0,      8562,         0,      2430,     48600,     52075,     22944,     25644
       124,     43124,1054.54938,         0,         0,     30193,         0,      7184,         0,         0,         0,         0,         0,     -1342,    -18365,    -19707,         0,         0,         0,     13692,         0,      3206,         0,         0,         0,         0,         0,      -467,     -9894,    -10361,         0,         0,         0,         0,         0,         0,         0,     31535,     49900,     14159,     24053
       125,     43125,120.958959,       6.3,         0,     47727,     17340,     15114,       521,    300683,    109242,     95219,      3283,      -883,     -3774,     -4657,     -5564,    -23773,    -29337,     22536,      4859,      4746,        50,         0,         0,         0,         0,      -304,     -2972,     -3276,         0,         0,         0,     17340,      7173,      4859,      2761,     48611,     52384,     22840,     25812
       126,     43126,1244.91035,       1.0,         0,     44570,      9143,     12156,         0,     44570,      9143,     12156,         0,     -1098,     -6656,     -7753,     -1098,     -6656,     -7753,     20807,      2270,      3719,         1,         0,         0,         0,         0,      -378,     -4678,     -5056,         0,         0,         0,      8684,      9143,      1518,      2270,     45668,     52324,     21186,     25863
       127,     43127,183.975261,      58.0,      14.9,     46819,     11914,     16405,        15,   2715474,    690991,    951506,       864,      -877,     -4872,     -5750,    -50881,   -282592,   -333473,     21900,      2739,      4745,        63,    326308,     40817,     70698,       933,      -312,     -3694,     -4006,     -4654,    -55038,    -59692,     11914,      7119,      2739,      2710,     47696,     52568,     22212,     25906
       128,     43128,170.533507,         0,         0,     44503,      9001,     15998,        14,         0,         0,         0,         0,     -1064,     -6977,     -8041,         0,         0,         0,     20621,      2505,      4312,        77,         0,         0,         0,         0,      -362,     -4908,     -5270,         0,         0,         0,         0,      9001,         0,      2505,     45567,     52544,     20983,     25891
       129,     43129,4074.97630,       3.0,      62.9,     33391,      4142,       869,        63,    100172,     12427,      2606,       189,     -1435,    -12394,    -13829,     -4306,    -37181,    -41487,     15921,       728,       549,         3,   1001419,     45800,     34532,       189,      -464,     -7147,     -7611,    -29194,   -449558,   -478752,         0,      4142,         0,       728,     34826,     47220,     16385,     23532
       130,     43130,765.730222,      15.2,      10.1,     28942,         0,       202,        10,    439914,         0,      3074,       154,     -1408,    -14996,    -16404,    -21408,   -227932,   -249339,     14285,         0,       441,        15,    144282,         0,      4457,       154,      -446,     -8275,     -8721,     -4505,    -83576,    -88081,         0,         0,         0,         0,     30350,     45346,     14731,     23006
       131,     43131,11529.3808,      50.3,      14.2,     27050,         0,      1043,        14,   1360613,         0,     52470,       714,     -1406,    -18462,    -19868,    -70732,   -928634,   -999366,     13496,         0,      1050,        50,    191641,         0,     14908,       714,      -426,     -9839,    -10265,     -6045,   -139720,   -145765,         0,         0,         0,         0,     28456,     46918,     13921,     23761
       132,     43132,1381.97165,      37.6,      20.3,     26110,         0,       340,        20,    981732,         0,     12795,       763,     -1410,    -18459,    -19869,    -53024,   -694052,   -747075,     12985,         0,       783,        38,    263587,         0,     15899,       763,      -444,    -10003,    -10448,     -9017,   -203070,   -212087,         0,         0,         0,         0,     27520,     45979,     13429,     23432
       133,     43133,2501.70911,      66.0,         0,     28471,         0,       321,         0,   1879101,         0,     21192,         0,     -1411,    -14337,    -15748,    -93132,   -946253,  -1039385,     14145,         0,       796,        66,         0,         0,         0,         0,      -446,     -8121,     -8567,         0,         0,         0,         0,         0,         0,         0,     29882,     44219,     14591,     22712
       134,     43134,1398.93405,      57.0,      30.4,     19054,         0,       279,        30,   1086050,         0,     15904,      1733,     -1352,    -17328,    -18681,    -77085,   -987705,  -1064790,      9805,         0,       751,        57,    298077,         0,     22837,      1733,      -400,     -9375,     -9775,    -12168,   -284989,   -297157,         0,         0,         0,         0,     20406,     37734,     10205,     19580
       135,     43135,1041.98860,     432.1,     223.2,     24004,         0,       388,       223,  10372146,         0,    167624,     96445,     -1354,    -15899,    -17253,   -584999,  -6869968,  -7454966,     12235,         0,       969,       432,   2730803,         0,    216371,     96445,      -400,     -8654,     -9055,    -89382,  -1931601,  -2020983,         0,         0,         0,         0,     25358,     41257,     12635,     21289
       136,     43136,1060.43246,      77.2,       9.9,     20114,         0,       344,        10,   1552809,         0,     26532,       764,     -1353,    -16996,    -18349,   -104434,  -1312075,  -1416509,     10325,         0,       903,        77,    102215,         0,      8942,       764,      -401,     -9345,     -9746,     -3969,    -92519,    -96488,         0,         0,         0,         0,     21467,     38463,     10726,     20071
       137,     43137,291.193075,      32.0,       5.5,     18133,         0,       248,         6,    580248,         0,      7924,       176,     -1353,    -16724,    -18077,    -43288,   -535178,   -578466,      9358,         0,       687,        32,     51467,         0,      3777,       176,      -400,     -9282,     -9681,     -2198,    -51048,    -53246,         0,         0,         0,         0,     19486,     36210,      9757,     19039
       138,     43138,633.670519,      27.1,       1.0,     23409,         0,       623,         1,    634390,         0,     16877,        27,     -1333,    -17028,    -18361,    -36125,   -461470,   -497595,     12232,         0,      1119,        27,     12232,         0,      1119,        27,      -392,     -8934,     -9325,      -392,     -8934,     -9325,         0,         0,         0,         0,     24742,     41771,     12624,     21558
       139,     43139,1057.95552,      66.7,      18.5,     22276,         0,       927,        19,   1485842,         0,     61863,      1234,     -1337,    -16121,    -17457,    -89162,  -1075250,  -1164411,     11915,         0,      1233,        67,    220427,         0,     22808,      1234,      -394,     -8410,     -8804,     -7288,   -155579,   -162867,         0,         0,         0,         0,     23613,     39734,     12309,     20719
       140,     43140,2320.00371,      77.2,       5.7,     20689,         0,      1140,         6,   1597218,         0,     88018,       440,     -1426,    -19973,    -21398,   -110051,  -1541878,  -1651929,     11423,         0,      1367,        77,     65109,         0,      7793,       440,      -429,     -9860,    -10288,     -2444,    -56199,    -58643,         0,         0,         0,         0,     22115,     42087,     11851,     21711
       141,     43141,1045.92022,      95.7,       9.5,     22377,         0,      1417,        10,   2141462,         0,    135648,       909,     -1425,    -15402,    -16828,   -136388,  -1474006,  -1610394,     12259,         0,      1438,        96,    116461,         0,     13659,       909,      -429,     -7949,     -8378,     -4079,    -75511,    -79590,         0,         0,         0,         0,     23802,     39204,     12688,     20637
       142,     43142,2146.69408,      49.8,      83.4,     22435,         0,      1917,        83,   1117245,         0,     95483,      4153,     -1423,    -18307,    -19730,    -70863,   -911690,   -982553,     12200,         0,      1646,        50,   1017469,         0,    137260,      4153,      -428,     -9321,     -9749,    -35712,   -777383,   -813096,         0,         0,         0,         0,     23858,     42165,     12628,     21949
       143,     43143,257.184683,      35.6,      54.1,     26213,      2208,      1847,        54,    933196,     78587,     65738,      1934,     -1424,    -13085,    -14509,    -50685,   -465836,   -516521,     14058,       527,      1678,        37,    760550,     28486,     90797,      2027,      -432,     -6953,     -7386,    -23394,   -376179,   -399572,         0,      2208,         0,       527,     27637,     40722,     14491,     21444
       144,     43144,136.097191,         0,      54.1,     29778,      2410,      2184,       295,         0,         0,         0,         0,     -1418,    -11203,    -12621,         0,         0,         0,     15323,       577,      1668,       174,    828983,     31237,     90232,      9433,      -432,     -6522,     -6954,    -23380,   -352831,   -376210,      1622,      2410,       459,       577,     31196,     42399,     15755,     22277
       145,     43145,168.311244,     205.3,     263.0,     28007,      2323,      2056,       584,   5749768,    476972,    422028,    119913,     -1418,    -11436,    -12854,   -291180,  -2347847,  -2639027,     14786,       569,      1690,       421,   3888813,    149532,    444494,    110640,      -431,     -6400,     -6831,   -113353,  -1683151,  -1796504,      2191,      2323,       569,       555,     29425,     40861,     15217,     21617
       146,     43146,144.932070,     154.2,     140.1,     27443,      2335,      1972,       785,   4231744,    360044,    304107,    120991,     -1422,    -11526,    -12947,   -219199,  -1777287,  -1996487,     14600,       558,      1689,       492,   2045441,     78224,    236692,     68944,      -431,     -6365,     -6796,    -60426,   -891745,   -952171,      1017,      2335,       334,       558,     28865,     40391,     15031,     21396
       147,     43147,1635.88871,      16.4,      11.3,     29872,         0,      1950,        11,    489901,         0,     31982,       185,     -1407,    -14600,    -16007,    -23074,   -239441,   -262515,     14792,         0,      1194,        16,    167145,         0,     13488,       185,      -425,     -8545,     -8970,     -4802,    -96562,   -101364,         0,         0,         0,         0,     31279,     45879,     15217,     23762
       148,     43148,981.624852,      51.6,      79.5,     27964,      1913,      2380,        94,   1442926,     98686,    122787,      4856,     -1429,    -13555,    -14984,    -73752,   -699437,   -773189,     14840,       424,      1649,        59,   1179768,     33733,    131074,      4654,      -439,     -7227,     -7666,    -34864,   -574559,   -609423,         0,      1913,         0,       424,     29393,     42948,     15278,     22506
       149,     43149,222.556309,      54.8,      91.1,     28899,      3407,      2221,       488,   1583689,    186699,    121696,     26764,     -1418,    -11294,    -12713,    -77725,   -618920,   -696645,     15148,       813,      1711,       230,   1379949,     74062,    155862,     20971,      -433,     -6406,     -6840,    -39483,   -583600,   -623083,      3407,      2588,       813,       624,     30318,     41612,     15581,     21987
       150,     43150,345.847797,     289.6,     833.4,     27884,      2357,      2069,       957,   8075269,    682468,    599178,    277084,     -1420,    -10586,    -12006,   -411193,  -3065742,  -3476935,     14832,       564,      1740,       421,  12360919,    469895,   1450269,    350612,      -434,     -5977,     -6411,   -361654,  -4981035,  -5342689,      1224,      2357,       379,       564,     29304,     39890,     15266,     21243
       151,     43151, 72.484294,      17.7,         0,     24434,      2067,      1992,       443,    432488,     36594,     35259,      7834,     -1424,    -12499,    -13923,    -25206,   -221236,   -246442,     13077,       493,      1705,       173,         0,         0,         0,         0,      -431,     -7056,     -7487,         0,         0,         0,         0,      2067,         0,       493,     25858,     38358,     13508,     20564
       152,     43152,208.397902,      20.8,         0,     26784,      2146,      2169,       384,    557102,     44643,     45123,      7995,     -1422,    -11684,    -13106,    -29567,   -243032,   -272599,     14562,       479,      1746,       168,         0,         0,         0,         0,      -437,     -6309,     -6746,         0,         0,         0,         0,      2146,         0,       479,     28205,     39889,     14998,     21307
       153,     43153,742.236190,     310.3,      78.4,     27987,      1995,      2404,        78,   8684409,    618994,    745808,     24328,     -1444,    -13058,    -14503,   -448166,  -4052003,  -4500169,     15223,       444,      1620,       310,   1193468,     34782,    126978,     24328,      -444,     -6813,     -7257,    -34834,   -534112,   -568946,         0,      1995,         0,       444,     29431,     42490,     15667,     22480
       154,     43154,650.821852,     127.3,      73.1,     24610,         0,      2149,        73,   3132892,         0,    273523,      9306,     -1451,    -13813,    -15264,   -184776,  -1758357,  -1943132,     13790,         0,      1676,       130,   1008066,         0,    122526,      9484,      -447,     -7091,     -7538,    -32653,   -518351,   -551003,         0,         0,         0,         0,     26062,     39875,     14237,     21328
       155,     43155,1163.76624,      48.7,      10.2,     22823,         0,      1725,        11,   1111498,         0,     84029,       556,     -1451,    -13211,    -14662,    -70675,   -643378,   -714053,     12903,         0,      1511,        52,    131615,         0,     15413,       532,      -446,     -6923,     -7369,     -4550,    -70615,    -75165,         0,         0,         0,         0,     24275,     37486,     13350,     20273
       156,     43156,109.650810,      25.1,       9.0,     22419,         0,      1745,        11,    562707,         0,     43812,       266,     -1424,    -12809,    -14234,    -35752,   -321511,   -357263,     12085,         0,      1520,        34,    108761,         0,     13676,       306,      -430,     -7364,     -7794,     -3871,    -66274,    -70145,         0,         0,         0,         0,     23843,     36652,     12515,     19878
       157,     43157,239.535030,       3.0,         0,     26724,      1045,      2058,         1,     80173,      3136,      6173,         3,     -1449,    -13922,    -15371,     -4346,    -41767,    -46112,     14909,       470,      1420,        29,         0,         0,         0,         0,      -445,     -7027,     -7472,         0,         0,         0,      1045,         0,       470,         0,     28173,     42095,     15354,     22381
       158,     43158,174.204558,      25.8,       0.9,     26036,      2512,      2054,         2,    671734,     64822,     52994,        54,     -1452,    -14118,    -15569,    -37452,   -364237,   -401689,     14500,       833,      1464,        37,     13050,       749,      1318,        34,      -447,     -7231,     -7677,      -402,     -6508,     -6910,      2512,      1901,       833,       422,     27488,     41606,     14947,     22178
       159,     43159,659.568299,      76.6,      10.9,     25204,       944,      1823,        13,   1930659,     72338,    139679,      1010,     -1450,    -12913,    -14363,   -111098,   -989123,  -1100221,     14086,       442,      1447,        81,    153542,      4822,     15770,       882,      -446,     -6747,     -7193,     -4862,    -73541,    -78403,       944,         0,       442,         0,     26655,     39568,     14532,     21279
       160,     43160,687.078890,      57.4,         0,     19899,         0,      1350,         0,   1142204,         0,     77481,         0,     -1451,    -16507,    -17958,    -83280,   -947516,  -1030796,     11466,         0,      1225,        57,         0,         0,         0,         0,      -443,     -8620,     -9063,         0,         0,         0,         0,         0,         0,         0,     21350,     37857,     11909,     20529
       161,     43161,521.862197,      83.7,       9.9,     18181,         0,       625,        25,   1521740,         0,     52342,      2068,     -1451,    -15753,    -17204,   -121452,  -1318563,  -1440015,     10629,         0,       759,       126,    105230,         0,      7518,      1245,      -442,     -8376,     -8818,     -4379,    -82919,    -87298,         0,         0,         0,         0,     19632,     35385,     11072,     19447
       162,     43162,196.889008,       4.9,       7.3,     23811,         0,      1477,        11,    116675,         0,      7237,        52,     -1452,    -14344,    -15796,     -7117,    -70284,    -77401,     13396,         0,      1222,        28,     97794,         0,      8917,       203,      -447,     -7513,     -7960,     -3264,    -54845,    -58109,         0,         0,         0,         0,     25264,     39607,     13844,     21357
       163,     43163,613.234353,      57.7,      20.3,     21388,         0,       615,        28,   1234087,         0,     35496,      1588,     -1450,    -14966,    -16416,    -83676,   -863534,   -947210,     12010,         0,       721,       119,    243801,         0,     14631,      2411,      -445,     -8034,     -8479,     -9038,   -163091,   -172128,         0,         0,         0,         0,     22838,     37804,     12455,     20489
       164,     43164,14272.9952,      16.2,         0,      2017,         0,        19,         0,     32683,         0,       309,         0,       -42,    -24563,    -24605,      -679,   -397922,   -398601,      1256,         0,       180,        16,         0,         0,         0,         0,       -15,    -11631,    -11646,         0,         0,         0,         0,         0,         0,         0,      2059,     26622,      1271,     12902
       165,     43165,452.346376,       7.1,         0,      5144,         0,        25,         0,     36524,         0,       175,         0,      -425,    -14289,    -14714,     -3014,   -101452,   -104467,      2811,         0,       257,         7,         0,         0,         0,         0,      -113,     -6639,     -6752,         0,         0,         0,         0,         0,         0,         0,      5569,     19858,      2924,      9563
       166,     43166,968.535311,       8.6,         0,      4828,         0,        25,         0,     41520,         0,       218,         0,      -358,    -12007,    -12365,     -3077,   -103258,   -106335,      2651,         0,       262,         9,         0,         0,         0,         0,       -99,     -5594,     -5693,         0,         0,         0,         0,         0,         0,         0,      5186,     17192,      2750,      8344
       167,     43167,731.884799,      27.8,         0,      6186,         0,        33,         3,    171983,         0,       906,        75,      -602,    -13496,    -14098,    -16725,   -375196,   -391920,      3307,         0,       325,        52,         0,         0,         0,         0,      -148,     -6353,     -6501,         0,         0,         0,         0,         0,         0,         0,      6788,     20284,      3455,      9808
       168,     43168,392.860256,      70.1,       8.0,      7336,         0,        34,         8,    514264,         0,      2362,       561,      -716,    -13000,    -13716,    -50200,   -911325,   -961525,      3820,         0,       335,        80,     30562,         0,      2681,       636,      -158,     -6238,     -6396,     -1264,    -49902,    -51166,         0,         0,         0,         0,      8052,     21053,      3978,     10216
       169,     43169,439.543588,      13.3,         0,      8817,         0,        34,         0,    117271,         0,       448,         0,      -780,    -12740,    -13520,    -10376,   -169438,   -179814,      4450,         0,       335,        13,         0,         0,         0,         0,      -177,     -6263,     -6440,         0,         0,         0,         0,         0,         0,         0,      9598,     22337,      4628,     10890
       170,     43170,1728.80490,         0,         0,      6083,         0,        31,         0,         0,         0,         0,         0,      -585,    -12092,    -12677,         0,         0,         0,      3257,         0,       308,         0,         0,         0,         0,         0,      -145,     -5761,     -5906,         0,         0,         0,         0,         0,         0,         0,      6667,     18759,      3403,      9163
       171,     43171,714.171204,       7.3,         0,      5981,         0,        34,         0,     43661,         0,       246,         0,      -570,    -15730,    -16300,     -4160,   -114828,   -118989,      3212,         0,       336,         7,         0,         0,         0,         0,      -143,     -7405,     -7548,         0,         0,         0,         0,         0,         0,         0,      6551,     22281,      3355,     10760
       172,     43172,833.704243,     195.6,      25.7,      7632,         0,        34,        26,   1492904,         0,      6592,      5027,      -731,    -15058,    -15789,   -142936,  -2945378,  -3088314,      3945,         0,       335,       196,    101390,         0,      8616,      5027,      -161,     -7286,     -7447,     -4132,   -187253,   -191385,         0,         0,         0,         0,      8363,     23421,      4106,     11392
       173,     43173,308.534302,       1.4,         0,      5049,         0,        30,         0,      7069,         0,        41,         0,      -409,    -18301,    -18710,      -572,    -25622,    -26194,      2765,         0,       275,         1,         0,         0,         0,         0,      -109,     -8765,     -8874,         0,         0,         0,         0,         0,         0,         0,      5458,     23760,      2874,     11639
       174,     43174,12879.8339,      22.0,         0,      3113,         0,         0,         0,     68490,         0,         0,         0,      -117,     -8777,     -8894,     -2571,   -193087,   -195658,      1683,         0,        24,        22,         0,         0,         0,         0,       -49,     -4487,     -4535,         0,         0,         0,         0,         0,         0,         0,      3230,     12007,      1732,      6218
       175,     43175,144.382695,         0,         0,     10633,         0,       199,         0,         0,         0,         0,         0,      -796,    -12106,    -12902,         0,         0,         0,      5211,         0,        78,         0,         0,         0,         0,         0,      -185,     -6350,     -6535,         0,         0,         0,         0,         0,         0,         0,     11429,     23535,      5396,     11746
       176,     43176,20512.4583,         0,         0,       636,         0,         0,         0,         0,         0,         0,         0,        -2,     -5780,     -5782,         0,         0,         0,       405,         0,         0,         0,         0,         0,         0,         0,        -1,     -3442,     -3443,         0,         0,         0,         0,         0,         0,         0,       638,      6418,       406,      3848
       177,     43177,289.366735,         0,         0,     12258,         0,      1528,         0,         0,         0,         0,         0,      -833,    -14073,    -14906,         0,         0,         0,      5933,         0,       470,         0,         0,         0,         0,         0,      -197,     -7440,     -7637,         0,         0,         0,         0,         0,         0,         0,     13091,     27164,      6130,     13570
       178,     43178,5098.90728,       3.0,         0,      5605,         0,       149,         0,     16815,         0,       448,         0,      -504,    -14036,    -14540,     -1512,    -42107,    -43619,      2971,         0,        49,         3,         0,         0,         0,         0,      -132,     -7060,     -7192,         0,         0,         0,         0,         0,         0,         0,      6109,     20145,      3103,     10163
       179,     43179,82378.1308,      26.8,         0,       436,         0,         0,         0,     11689,         0,         0,         0,        -2,     -6278,     -6280,       -42,   -168263,   -168305,       260,         0,        27,        27,         0,         0,         0,         0,        -1,     -3785,     -3786,         0,         0,         0,         0,         0,         0,         0,       438,      6716,       260,      4045
       180,     43180,785.887644,     291.2,    1418.4,     19563,         0,      1846,      1418,   5696841,         0,    537660,    413038,      -951,    -10768,    -11719,   -276917,  -3135561,  -3412478,      9367,         0,       778,       291,  13285652,         0,   1104012,    413038,      -249,     -6111,     -6360,   -353181,  -8667790,  -9020972,         0,         0,         0,         0,     20514,     31282,      9616,     15727
       181,     43181,8256.66025,       9.3,       1.1,      7760,         0,       557,         1,     72170,         0,      5181,        10,      -757,    -13085,    -13842,     -7045,   -121688,   -128733,      3871,         0,       228,         9,      4258,         0,       251,        10,      -174,     -7029,     -7203,      -191,     -7732,     -7923,         0,         0,         0,         0,      8518,     21602,      4044,     11073
       182,     43182,6265.91272,       2.7,         0,     19694,         0,      1823,        20,     53173,         0,      4923,        53,      -905,    -12942,    -13846,     -2443,    -34942,    -37385,      9419,         0,       772,         3,         0,         0,         0,         0,      -226,     -7092,     -7318,         0,         0,         0,         0,         0,         0,         0,     20599,     33540,      9645,     16737
       183,     43183,343.240789,         0,     141.4,     21478,         0,      1877,       141,         0,         0,         0,         0,      -909,    -11533,    -12442,         0,         0,         0,     10306,         0,       834,         0,   1457314,         0,    117903,        53,      -231,     -6457,     -6688,    -32674,   -913024,   -945698,         0,         0,         0,         0,     22388,     33920,     10537,     16994
       184,     43184,948.640963,     256.1,     204.8,     19105,         0,      1909,       205,   4892758,         0,    488793,     52449,      -927,    -13685,    -14612,   -237530,  -3504633,  -3742163,      9163,         0,       890,       256,   1876639,         0,    182361,     52449,      -234,     -7437,     -7670,    -47827,  -1523004,  -1570831,         0,         0,         0,         0,     20032,     33717,      9397,     16833
       185,     43185,1617.89237,     101.4,      19.7,     10403,         0,      1743,        20,   1054902,         0,    176757,      1998,      -828,    -16817,    -17644,    -83911,  -1705201,  -1789112,      5031,         0,       761,       101,     99118,         0,     14994,      1998,      -200,     -8964,     -9164,     -3947,   -176594,   -180541,         0,         0,         0,         0,     11231,     28047,      5232,     14196
       186,     43186,854.602301,         0,         0,     14922,         0,      1714,         0,         0,         0,         0,         0,      -871,    -15446,    -16317,         0,         0,         0,      7160,         0,       835,         0,         0,         0,         0,         0,      -210,     -8310,     -8520,         0,         0,         0,         0,         0,         0,         0,     15792,     31238,      7371,     15681
       187,     43187,662.199239,         0,         0,      8186,         0,       599,         0,         0,         0,         0,         0,      -784,    -17931,    -18714,         0,         0,         0,      4059,         0,       350,         0,         0,         0,         0,         0,      -181,     -9523,     -9704,         0,         0,         0,         0,         0,         0,         0,      8970,     26900,      4240,     13763
       188,     43188,1355.83137,       5.8,         0,      4290,         0,        12,         0,     24882,         0,        69,         0,      -254,    -20095,    -20349,     -1473,   -116553,   -118026,      2211,         0,        70,         6,         0,         0,         0,         0,       -83,    -10407,    -10490,         0,         0,         0,         0,         0,         0,         0,      4544,     24639,      2294,     12701
       189,     43189,487.423274,       9.1,         0,      3967,         0,         0,         0,     36097,         0,         4,         0,      -230,    -14603,    -14834,     -2096,   -132891,   -134987,      2046,         0,        18,         9,         0,         0,         0,         0,       -78,     -7735,     -7813,         0,         0,         0,         0,         0,         0,         0,      4197,     18800,      2124,      9859
       190,     43190,10085.3168,         0,         0,       913,         0,         0,         0,         0,         0,         0,         0,        -1,    -16020,    -16021,         0,         0,         0,       468,         0,        18,         0,         0,         0,         0,         0,        -1,     -8576,     -8578,         0,         0,         0,         0,         0,         0,         0,       914,     16934,       470,      9046
       191,     43191,1827.42447,      15.5,         0,      1197,         0,         0,         0,     18553,         0,         0,         0,        -1,    -11710,    -11711,       -14,   -181511,   -181525,       688,         0,        16,        16,         0,         0,         0,         0,        -2,     -6453,     -6455,         0,         0,         0,         0,         0,         0,         0,      1198,     12908,       689,      7142
       192,     43192,550.359597,      42.3,       4.3,     19176,         0,      1589,        28,    811159,         0,     67216,      1184,      -920,    -10986,    -11906,    -38921,   -464688,   -503609,      9145,         0,       845,        74,     39322,         0,      3634,       317,      -232,     -6294,     -6526,      -997,    -27065,    -28062,         0,         0,         0,         0,     20096,     31082,      9377,     15671
       193,     43193,509.073894,      84.6,      63.8,     21194,         0,      1430,        65,   1793039,         0,    120969,      5533,      -936,    -10750,    -11687,    -79207,   -909488,   -988694,     10175,         0,       831,       100,    649186,         0,     52991,      6399,      -245,     -6195,     -6440,    -15654,   -395211,   -410865,         0,         0,         0,         0,     22131,     32881,     10421,     16615
       194,     43194,842.354852,       6.9,         0,     17146,         0,      1406,         0,    118306,         0,      9700,         0,      -923,    -11210,    -12133,     -6370,    -77347,    -83717,      8198,         0,       819,         7,         0,         0,         0,         0,      -233,     -6507,     -6740,         0,         0,         0,         0,         0,         0,         0,     18069,     29279,      8431,     14938
       195,     43195,2017.67412,       1.9,         0,     15588,         0,       296,         0,     29616,         0,       563,         0,      -892,    -18745,    -19638,     -1696,    -35616,    -37312,      7444,         0,       347,         2,         0,         0,         0,         0,      -213,     -9746,     -9959,         0,         0,         0,         0,         0,         0,         0,     16480,     35225,      7657,     17403
       196,     43196,1133.24208,      10.9,         0,     20938,         0,       962,         0,    228229,         0,     10485,         0,      -922,    -12609,    -13530,    -10047,   -137433,   -147480,      9993,         0,       664,        11,         0,         0,         0,         0,      -237,     -7028,     -7264,         0,         0,         0,         0,         0,         0,         0,     21860,     34469,     10230,     17257
       197,     43197,555.057435,      35.0,         0,     22689,         0,       831,         0,    794098,         0,     29072,         0,      -922,    -11690,    -12612,    -32258,   -409153,   -441411,     10855,         0,       676,        35,         0,         0,         0,         0,      -239,     -6679,     -6917,         0,         0,         0,         0,         0,         0,         0,     23610,     35300,     11094,     17772
       198,     43198,1034.86925,      76.4,      54.1,     22173,         0,      1018,        54,   1693992,         0,     77738,      4133,      -937,    -10684,    -11620,    -71553,   -816225,   -887778,     10636,         0,       727,        76,    575381,         0,     39331,      4133,      -246,     -6250,     -6496,    -13305,   -338138,   -351443,         0,         0,         0,         0,     23109,     33793,     10881,     17132
       199,     43199,2034.92383,      14.8,       3.3,     20439,         0,       333,         3,    302491,         0,      4926,        49,      -930,    -11557,    -12487,    -13768,   -171042,   -184809,      9739,         0,       440,        15,     32140,         0,      1453,        49,      -241,     -6848,     -7089,      -794,    -22598,    -23393,         0,         0,         0,         0,     21369,     32926,      9980,     16828
       200,     43200,695.545260,      12.6,         0,     26915,         0,       400,         0,    339127,         0,      5034,         0,      -923,    -10494,    -11417,    -11636,   -132221,   -143856,     12933,         0,       498,        13,         0,         0,         0,         0,      -241,     -6017,     -6258,         0,         0,         0,         0,         0,         0,         0,     27838,     38332,     13174,     19191
       201,     43201,1564.06813,       2.9,         0,     25457,         0,       137,         0,     73827,         0,       398,         0,      -916,     -9553,    -10469,     -2656,    -27705,    -30361,     11601,         0,       212,         3,         0,         0,         0,         0,      -239,     -6062,     -6301,         0,         0,         0,         0,         0,         0,         0,     26373,     35927,     11840,     17902
       202,     43202,1930.33520,      21.9,         0,     30564,         0,       278,         0,    669358,         0,      6093,         0,      -921,    -10824,    -11745,    -20168,   -237051,   -257219,     14732,         0,       399,        22,         0,         0,         0,         0,      -238,     -6081,     -6319,         0,         0,         0,         0,         0,         0,         0,     31485,     42309,     14970,     21051
