TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        11,     30011,1280.56028,       5.4,         0,     68649,        26,      4688,         0,    370706,       142,     25313,         0,    -28856,    -50868,    -79724,   -155821,   -274689,   -430509,     47424,        29,      1566,         5,         0,         0,         0,         0,    -14258,    -37685,    -51943,         0,         0,         0,         0,        26,         0,        29,     97505,    148373,     61682,     99366
        12,     30012,599.771853,      16.2,         0,     78434,        55,      8908,         0,   1270623,       895,    144308,         0,    -34624,    -37274,    -71897,   -560902,   -603833,  -1164736,     54474,        62,      4128,        16,         0,         0,         0,         0,    -17448,    -28732,    -46180,         0,         0,         0,         0,        55,         0,        62,    113057,    150331,     71922,    100654
        13,     30013,278.359848,         0,         0,     89200,      1968,     11635,         0,         0,         0,         0,         0,    -39878,    -27941,    -67819,         0,         0,         0,     62176,      2409,      5981,         6,         0,         0,         0,         0,    -20558,    -22209,    -42766,         0,         0,         0,         0,      1968,         0,      2409,    129078,    157019,     82734,    104943
        14,     30014,227.153493,         0,         0,     84535,      1920,     12578,       293,         0,         0,         0,         0,    -37911,    -29258,    -67170,         0,         0,         0,     58999,      2219,      6738,         5,         0,         0,         0,         0,    -19305,    -23160,    -42465,         0,         0,         0,         0,      1920,         0,      2219,    122447,    151705,     78304,    101464
        15,     30015,3152.46340,       1.0,     276.5,     62474,        80,      3842,       277,     62474,        80,      3842,       277,    -24059,    -32517,    -56576,    -24059,    -32517,    -56576,     42794,        76,      1720,         1,  11832566,     20953,    475676,       277,    -11758,    -25365,    -37123,  -3251142,  -7013430, -10264572,         0,        80,         0,        76,     86533,    119049,     54552,     79917
        16,     30016,746.812178,       7.4,      66.8,     74084,      2492,     11457,       225,    548223,     18439,     84782,      1662,    -31966,    -42857,    -74823,   -236551,   -317139,   -553690,     51555,      1921,      6235,        10,   3443863,    128351,    416489,       697,    -15915,    -32080,    -47994,  -1063093,  -2142939,  -3206032,         0,      2492,         0,      1921,    106051,    148907,     67469,     99549
        17,     30017,407.588378,       7.2,         0,     79690,        62,      8783,       116,    573767,       445,     63240,       836,    -35465,    -39510,    -74976,   -255351,   -284474,   -539825,     55474,        68,      4075,         7,         0,         0,         0,         0,    -17934,    -29964,    -47898,         0,         0,         0,         0,        62,         0,        68,    115155,    154666,     73407,    103372
        18,     30018,309.030427,         0,     724.9,     81449,        70,     11279,       919,         0,         0,         0,         0,    -36250,    -38543,    -74793,         0,         0,         0,     56795,        76,      5831,         1,  41170365,     54771,   4227237,       836,    -18354,    -29246,    -47600, -13304624, -21200639, -34505263,         0,        70,         0,        76,    117699,    156242,     75148,    104395
        19,     30019,196.205397,     172.9,      40.9,     68617,      5018,     12520,       133,  11863914,    867556,   2164772,     23018,    -28210,    -53292,    -81502,  -4877585,  -9214130, -14091714,     47576,      3312,      7098,       381,   1945873,    135445,    290319,     15564,    -13928,    -38817,    -52745,   -569651,  -1587624,  -2157274,      5018,      1408,      3312,      1282,     96828,    150119,     61504,    100321
        20,     30020,173.846732,     156.1,     106.3,     60934,      6426,     12195,       286,   9511799,   1003132,   1903566,     44646,    -22359,    -64506,    -86866,  -3490285, -10069432, -13559717,     41858,      4335,      7236,       558,   4449460,    460854,    769142,     59282,    -10988,    -45897,    -56885,  -1168017,  -4878831,  -6046848,      6426,      1789,      4335,      1647,     83293,    147800,     52846,     98742
        21,     30021,128.632214,         0,     426.9,     77180,      2320,     12938,       914,         0,         0,         0,         0,    -33828,    -46781,    -80609,         0,         0,         0,     53770,      1915,      7111,        31,  22954330,    817372,   3035629,     13114,    -16990,    -34690,    -51679,  -7252851, -14809009, -22061861,         0,      2320,         0,      1915,    111009,    157789,     70759,    105449
        22,     30022,104.210697,      11.3,      45.0,     75417,      1193,     13504,       744,    852208,     13478,    152593,      8409,    -32797,    -49997,    -82794,   -370602,   -564967,   -935569,     52525,      1378,      7596,        83,   2363626,     61988,    341816,      3721,    -16404,    -36815,    -53219,   -738172,  -1656683,  -2394855,         0,      1193,         0,      1378,    108213,    158210,     68929,    105744
        23,     30023,135.607746,      23.6,     115.2,     73092,      4419,     13854,       550,   1724972,    104292,    326947,     12987,    -31371,    -54036,    -85407,   -740347,  -1275255,  -2015602,     50899,      2369,      8007,       357,   5863537,    272926,    922438,     41166,    -15597,    -39433,    -55030,  -1796829,  -4542635,  -6339464,      4419,      1099,      2369,      1173,    104463,    158499,     66496,    105929
        24,     30024,101.657431,     110.0,       6.2,     70594,      6276,     13860,       477,   7765336,    690305,   1524615,     52500,    -29670,    -57594,    -87263,  -3263663,  -6335287,  -9598950,     49082,      3908,      8086,       955,    304311,     24230,     50136,      5922,    -14699,    -41683,    -56381,    -91131,   -258433,   -349564,      6276,       678,      3908,       988,    100264,    157857,     63781,    105464
        25,     30025,113.044793,     295.1,     148.8,     66415,      7938,     13761,       625,  19598982,   2342373,   4061015,    184502,    -26556,    -62530,    -89086,  -7836560, -18452575, -26289135,     46019,      5409,      8110,      1399,   6847686,    804825,   1206718,    208105,    -13083,    -44743,    -57825,  -1946687,  -6657720,  -8604407,      7938,      1032,      5409,       964,     92970,    155500,     59102,    103845
        26,     30026, 56.631464,     183.0,     177.2,     64936,      8737,     13626,       804,  11883348,   1598812,   2493511,    147173,    -25429,    -65805,    -91233,  -4653418, -12042310, -16695727,     44952,      6188,      8122,      1600,   7965435,   1096547,   1439149,    283554,    -12508,    -46821,    -59329,  -2216471,  -8296655, -10513126,      8737,      1057,      6188,      1031,     90365,    156170,     57460,    104281
        27,     30027,153.111351,         0,         0,     75903,      1582,     13574,       635,         0,         0,         0,         0,    -33002,    -38820,    -71822,         0,         0,         0,     52846,      1531,      7593,        24,         0,         0,         0,         0,    -16512,    -29576,    -46087,         0,         0,         0,         0,      1582,         0,      1531,    108905,    147725,     69358,     98934
        28,     30028,203.300975,      31.9,     190.4,     72627,      4046,     14457,      1689,   2316808,    129063,    461184,     53865,    -30835,    -42942,    -73777,   -983632,  -1369848,  -2353481,     50532,      2339,      8525,       218,   9621321,    445336,   1623128,     41548,    -15284,    -32297,    -47581,  -2910006,  -6149335,  -9059341,      4046,      1219,      2339,      1240,    103462,    146404,     65816,     98113
        29,     30029, 83.574133,     159.5,       2.8,     67760,      6589,     14573,      1556,  10807666,   1050993,   2324471,    248216,    -27844,    -49804,    -77648,  -4441172,  -7943695, -12384867,     47004,      3644,      8723,      1221,    131612,     10202,     24425,      3419,    -13777,    -36629,    -50405,    -38575,   -102560,   -141135,      6589,       494,      3644,       780,     95604,    145408,     60781,     97410
        30,     30030,108.781129,     309.3,      83.3,     63455,      8453,     14432,      1568,  19626749,   2614461,   4463832,    485028,    -24676,    -62501,    -87177,  -7632178, -19331694, -26963872,     43881,      5618,      8695,      1832,   3655279,    468003,    724293,    152583,    -12181,    -44731,    -56911,  -1014643,  -3726066,  -4740709,      8453,       924,      5618,       976,     88131,    150632,     56061,    100792
        31,     30031, 64.047264,     196.7,     180.3,     64823,      7319,     14233,      1605,  12750635,   1439590,   2799693,    315702,    -25507,    -53664,    -79170,  -5017150, -10555642, -15572792,     44912,      5981,      8664,      2075,   8097651,   1078319,   1562159,    374164,    -12571,    -38996,    -51568,  -2266612,  -7031018,  -9297630,      7319,       855,      5981,       876,     90329,    143993,     57483,     96480
        32,     30032, 46.605744,     116.2,       2.8,     62316,      7188,     13407,       695,   7241152,    835203,   1557913,     80731,    -23501,    -67443,    -90944,  -2730773,  -7836890, -10567663,     42964,      4952,      8069,      1536,    120299,     13867,     22593,      4300,    -11555,    -47859,    -59415,    -32354,   -134006,   -166361,      7188,      1011,      4952,       986,     85817,    153260,     54519,    102379
        33,     30033, 64.212087,     144.1,      10.5,     60439,      7073,     14011,      1374,   8709299,   1019229,   2019029,    198034,    -22250,    -55603,    -77853,  -3206225,  -8012343, -11218568,     41609,      4948,      8603,      1996,    436899,     51957,     90332,     20960,    -10983,    -40207,    -51190,   -115320,   -422170,   -537490,      7073,       954,      4948,       990,     82689,    138292,     52592,     92799
        34,     30034, 67.305935,     173.3,      16.3,     59169,      5730,     13161,       450,  10254015,    993033,   2280858,     78053,    -21162,    -70680,    -91842,  -3667386, -12248763, -15916148,     40545,      3850,      8042,      1321,    660880,     62759,    131080,     21529,    -10438,    -49967,    -60405,   -170141,   -814467,   -984608,      5730,      1752,      3850,      1567,     80331,    151011,     50983,    100950
        35,     30035, 80.425663,     257.1,         0,     56567,      4968,     13567,       622,  14543289,   1277275,   3488163,    159991,    -19655,    -59738,    -79392,  -5053268, -15358541, -20411809,     38695,      3339,      8468,      1511,         0,         0,         0,         0,     -9851,    -42470,    -52321,         0,         0,         0,      4968,      1007,      3339,       972,     76222,    135959,     48546,     91016
        36,     30036, 66.078085,      97.3,         0,     50600,      2035,     12770,       110,   4923360,    198040,   1242565,     10703,    -15253,    -71570,    -86823,  -1484100,  -6963778,  -8447879,     34332,      1638,      8070,       986,         0,         0,         0,         0,     -7917,    -49531,    -57448,         0,         0,         0,         0,      2035,         0,      1638,     65853,    137423,     42250,     91781
        37,     30037,213.267221,       7.4,      30.7,     89156,      1444,     14137,       429,    659755,     10688,    104614,      3171,    -39876,    -32528,    -72404,   -295082,   -240710,   -535793,     62198,      1551,      8031,         8,   1909489,     47613,    246553,       235,    -20557,    -25190,    -45747,   -631099,   -773324,  -1404423,         0,      1444,         0,      1551,    129032,    161561,     82755,    107945
        38,     30038,207.268944,       1.5,    1206.8,     82513,      3064,     14989,      2560,    123770,      4596,     22484,      3840,    -36933,    -39092,    -76025,    -55400,    -58638,   -114037,     57682,      1678,      8991,       179,  69610320,   2024534,  10850621,    216022,    -18748,    -29582,    -48330, -22625382, -35699821, -58325203,      3064,       574,      1678,       929,    119446,    158538,     76430,    106012
        39,     30039, 82.626687,      62.6,     171.0,     68575,      4905,     15054,      4728,   4292797,    307042,    942377,    295966,    -28289,    -47744,    -76032,  -1770861,  -2988766,  -4759627,     47603,      2645,      9192,      1134,   8140160,    452222,   1571846,    193939,    -13997,    -35337,    -49333,  -2393421,  -6042574,  -8435995,      4905,       382,      2645,       595,     96864,    144607,     61600,     96937
        40,     30040,118.118363,     338.7,     257.9,     66271,      6732,     14943,      4700,  22446054,   2280108,   5061154,   1591981,    -26627,    -50424,    -77051,  -9018457, -17078773, -26097230,     45929,      4940,      9158,      1701,  11845114,   1273918,   2361742,    438653,    -13150,    -37032,    -50182,  -3391356,  -9550470, -12941826,      6732,       327,      4940,       585,     92898,    143322,     59079,     96111
        41,     30041, 42.716753,     107.7,     515.5,     62282,      6148,     14662,      3090,   6707814,    662096,   1579090,    332834,    -23516,    -54591,    -78107,  -2532655,  -5879461,  -8412116,     43005,      5639,      9060,      2005,  22169233,   2907047,   4670560,   1033627,    -11578,    -39639,    -51217,  -5968339, -20434155, -26402494,      6148,       475,      5639,       690,     85798,    140389,     54583,     94223
        42,     30042, 43.532671,      63.6,      81.7,     63867,      5962,     14444,      2204,   4061916,    379184,    918614,    140200,    -25002,    -56798,    -81800,  -1590146,  -3612325,  -5202471,     44211,      4948,      8996,      1922,   3612019,    404230,    734955,    157034,    -12350,    -41048,    -53398,  -1009001,  -3353656,  -4362657,      5962,       863,      4948,       928,     88869,    145666,     56561,     97609
        43,     30043, 79.992258,     187.8,      80.5,     59224,      4134,     13952,       983,  11122179,    776445,   2620100,    184697,    -21610,    -60254,    -81864,  -4058350, -11315789, -15374139,     40700,      3365,      8794,      1483,   3276359,    270860,    707923,    119364,    -10723,    -42963,    -53686,   -863195,  -3458558,  -4321753,      4134,      1048,      3365,      1012,     80833,    141088,     51423,     94386
        44,     30044, 35.151657,     134.9,         0,     57744,      1025,     13527,       266,   7789675,    138321,   1824786,     35849,    -20366,    -62530,    -82896,  -2747314,  -8435357, -11182672,     39586,       990,      8672,      1039,         0,         0,         0,         0,    -10136,    -44376,    -54512,         0,         0,         0,         0,      1025,         0,       990,     78110,    140640,     49722,     94098
        45,     30045, 43.925164,     100.3,      25.8,     56165,      1110,     13281,       142,   5633301,    111292,   1332087,     14252,    -19157,    -65544,    -84700,  -1921423,  -6574021,  -8495444,     38404,      1132,      8645,       693,    990817,     29211,    223030,     17876,     -9588,    -46275,    -55863,   -247374,  -1193894,  -1441268,         0,      1110,         0,      1132,     75321,    140865,     47992,     94267
        46,     30046,151.481435,         0,         0,     51360,      1436,     12700,        26,         0,         0,         0,         0,    -15569,    -72554,    -88123,         0,         0,         0,     34899,      1216,      8519,       187,         0,         0,         0,         0,     -8025,    -50513,    -58538,         0,         0,         0,         0,      1436,         0,      1216,     66929,    139483,     42924,     93437
        48,     30048,456.875777,       6.9,         0,     76631,        46,      6091,         0,    528751,       318,     42030,         0,    -33589,    -44634,    -78224,   -231768,   -307975,   -539742,     53165,        54,      2556,         7,         0,         0,         0,         0,    -16850,    -33670,    -50519,         0,         0,         0,         0,        46,         0,        54,    110220,    154854,     70015,    103684
        49,     30049,239.937161,         0,     221.2,     88875,       588,     14543,       348,         0,         0,         0,         0,    -39759,    -37644,    -77404,         0,         0,         0,     62038,      1002,      8349,        12,  13722834,    221744,   1846783,      2723,    -20473,    -28551,    -49024,  -4528697,  -6315497, -10844194,         0,       588,         0,      1002,    128634,    166279,     82511,    111063
        50,     30050,248.042036,      22.7,     387.4,     81224,      3102,     15262,      2650,   1843793,     70422,    346440,     60158,    -36184,    -44738,    -80922,   -821388,  -1015547,  -1836934,     56791,      1627,      9251,       236,  22000896,    630356,   3583961,     91491,    -18328,    -33338,    -51665,  -7100155, -12915047, -20015203,      3102,       343,      1627,       529,    117409,    162147,     75119,    108457
        51,     30051, 46.653357,      23.9,      76.6,     70680,      5028,     15303,      4033,   1689244,    120179,    365741,     96390,    -33351,    -45402,    -78753,   -797092,  -1085108,  -1882200,     49279,      2635,      9463,       985,   3774747,    201877,    724894,     75468,    -17092,    -33795,    -50888,  -1309267,  -2588730,  -3897997,      5028,       308,      2635,       483,    104031,    149433,     66371,    100166
        52,     30052, 45.509891,      46.0,    1800.4,     75927,      4479,     15225,      4818,   3492651,    206032,    700331,    221635,    -33400,    -49827,    -83227,  -1536381,  -2292062,  -3828443,     53082,      3410,      9400,      1274,  95568253,   6139465,  16923636,   2293414,    -16774,    -36575,    -53349, -30200575, -65849809, -96050384,      4479,       340,      3410,       465,    109327,    159154,     69856,    106431
        53,     30053, 77.585652,     215.5,    1237.3,     67282,      5950,     15103,      5123,  14499305,   1282310,   3254591,   1103909,    -28064,    -48223,    -76288,  -6047875, -10392083, -16439957,     46754,      4965,      9389,      1663,  57848259,   6143187,  11617388,   2057380,    -13973,    -35605,    -49578, -17288430, -44054325, -61342756,      5950,       284,      4965,       461,     95347,    143570,     60726,     96332
        54,     30054, 72.913789,     166.7,     643.8,     64999,      5382,     14885,      4124,  10835294,    897096,   2481407,    687455,    -25567,    -55553,    -81119,  -4261981,  -9260629, -13522610,     45060,      5287,      9326,      1734,  29009813,   3404044,   6003791,   1116170,    -12602,    -40308,    -52910,  -8113223, -25950239, -34063462,      5382,       420,      5287,       660,     90566,    146118,     57662,     97970
        55,     30055, 75.013534,     154.4,     210.5,     65551,      5105,     14694,      2635,  10121071,    788276,   2268782,    406822,    -29142,    -50442,    -79584,  -4499540,  -7788169, -12287709,     45544,      4560,      9281,      1496,   9586916,    959892,   1953744,    314862,    -14787,    -36775,    -51562,  -3112619,  -7741234, -10853853,      5105,       437,      4560,       685,     94693,    145135,     60330,     97106
        56,     30056, 26.131260,      32.8,         0,     64579,       430,     14501,      1486,   2118200,     14088,    475639,     48737,    -28506,    -53225,    -81731,   -934991,  -1745771,  -2680762,     44817,       577,      9271,      1078,         0,         0,         0,         0,    -14472,    -38591,    -53063,         0,         0,         0,         0,       430,         0,       577,     93085,    146310,     59289,     97880
        57,     30057, 28.559692,      77.4,         0,     62070,       889,     14215,      1258,   4804186,     68800,   1100218,     97394,    -23654,    -60233,    -83887,  -1830853,  -4662013,  -6492867,     42854,       974,      9024,      1328,         0,         0,         0,         0,    -11683,    -43020,    -54702,         0,         0,         0,         0,       889,         0,       974,     85724,    145957,     54537,     97556
        58,     30058,252.494945,         0,         0,     53649,      1235,     13875,       234,         0,         0,         0,         0,    -17265,    -73212,    -90477,         0,         0,         0,     36570,      1276,      9117,       451,         0,         0,         0,         0,     -8759,    -51191,    -59950,         0,         0,         0,         0,      1235,         0,      1276,     70914,    144127,     45329,     96520
        59,     30059,190.274203,         0,         0,     80956,       727,     14623,       172,         0,         0,         0,         0,    -35916,    -48263,    -84179,         0,         0,         0,     56541,      1199,      8580,         0,         0,         0,         0,         0,    -18163,    -35775,    -53938,         0,         0,         0,         0,       727,         0,      1199,    116873,    165136,     74704,    110479
        60,     30060,195.748829,         0,         0,     78657,      2637,     15125,       525,         0,         0,         0,         0,    -34608,    -54395,    -89003,         0,         0,         0,     54933,      1782,      9239,       592,         0,         0,         0,         0,    -17433,    -39754,    -57187,         0,         0,         0,      2637,       407,      1782,       713,    113265,    167660,     72366,    112120
        61,     30061, 88.242831,     212.5,         0,     72783,      4712,     15241,      2251,  15466411,   1001403,   3238772,    478279,    -34665,    -47531,    -82196,  -7366387, -10100260, -17466647,     50848,      2931,      9518,      1327,         0,         0,         0,         0,    -17773,    -35216,    -52989,         0,         0,         0,      4712,       266,      2931,       407,    107448,    154979,     68621,    103837
        62,     30062, 75.224599,     195.4,      48.0,     77542,      7341,     15187,      3401,  15151698,   1434422,   2967470,    664564,    -37717,    -44482,    -82199,  -7369975,  -8691700, -16061675,     54262,      4916,      9595,      1996,   2604594,    235953,    460543,     95800,    -19527,    -33114,    -52640,   -937277,  -1589458,  -2526736,      7341,       248,      4916,       426,    115259,    159741,     73789,    106903
        63,     30063, 35.770124,      19.6,     194.3,     67908,      5637,     15265,      4248,   1330993,    110477,    299200,     83265,    -31225,    -45016,    -76241,   -612003,   -882318,  -1494321,     47185,      2763,      9524,      1451,   9168118,    536758,   1850523,    281933,    -15968,    -33617,    -49585,  -3102543,  -6531788,  -9634331,      5637,       293,      2763,       386,     99132,    144149,     63153,     96770
        64,     30064, 85.373297,     206.4,     142.5,     79040,      5496,     15052,      3109,  16313874,   1134349,   3106687,    641798,    -38383,    -43462,    -81845,  -7922353,  -8970456, -16892809,     55371,      4525,      9630,      2454,   7890320,    644763,   1372296,    349758,    -19891,    -32372,    -52263,  -2834481,  -4613055,  -7447536,      5496,       242,      4525,       316,    117424,    160885,     75262,    107634
        65,     30065, 97.758595,     265.3,      68.2,     66016,      6858,     15140,      4520,  17514061,   1819536,   4016724,   1199030,    -29726,    -47392,    -77118,  -7886181, -12573202, -20459383,     45862,      4877,      9555,      1825,   3127797,    332605,    651684,    124484,    -15151,    -35118,    -50269,  -1033323,  -2395049,  -3428372,      6858,       230,      4877,       370,     95742,    143134,     61013,     96132
        66,     30066, 51.309541,     162.5,     129.8,     75354,      4631,     14917,      2287,  12245002,    752555,   2423936,    371704,    -36229,    -47200,    -83430,  -5887275,  -7670021, -13557296,     52808,      4483,      9609,      2107,   6854509,    581886,   1247265,    273469,    -18617,    -34619,    -53237,  -2416538,  -4493601,  -6910140,      4631,       216,      4483,       253,    111583,    158783,     71426,    106045
        67,     30067, 57.422659,     137.0,     113.8,     67981,      5496,     15012,      3756,   9313345,    752910,   2056681,    514533,    -30973,    -47681,    -78654,  -4243259,  -6532305, -10775565,     47362,      5318,      9534,      1815,   5389852,    605178,   1084947,    206568,    -15758,    -35008,    -50766,  -1793223,  -3983942,  -5777164,      5496,       250,      5318,       391,     98953,    146634,     63120,     98128
        68,     30068, 52.467391,     174.2,      36.2,     71334,      4313,     14716,      1481,  12426470,    751369,   2563467,    257918,    -33642,    -51440,    -85082,  -5860472,  -8960781, -14821253,     49905,      4194,      9566,      1528,   1806576,    151839,    346272,     55312,    -17187,    -37430,    -54617,   -622167,  -1354968,  -1977136,      4313,       284,      4194,       354,    104977,    156416,     67092,    104522
        69,     30069, 57.773502,      27.7,      61.4,     66245,      5090,     14814,      1921,   1834989,    140983,    410361,     53221,    -29669,    -54039,    -83708,   -821818,  -1496881,  -2318699,     46065,      4806,      9496,      1433,   2828370,    295070,    583067,     87968,    -15061,    -39175,    -54235,   -924722,  -2405327,  -3330049,      5090,       314,      4806,       499,     95914,    149953,     61125,    100300
        70,     30070, 34.826126,      90.2,      23.2,     69611,       286,     14478,       990,   6278945,     25772,   1305906,     89333,    -32335,    -53708,    -86042,  -2916576,  -4844436,  -7761011,     48613,       376,      9496,       977,   1127821,      8723,    220307,     22660,    -16487,    -38929,    -55416,   -382504,   -903150,  -1285654,         0,       286,         0,       376,    101946,    155654,     65100,    104029
        71,     30071,143.723585,         0,         0,     66285,       365,     14108,       448,         0,         0,         0,         0,    -29949,    -60906,    -90855,         0,         0,         0,     46134,       531,      9331,       459,         0,         0,         0,         0,    -15234,    -43647,    -58881,         0,         0,         0,         0,       365,         0,       531,     96234,    157140,     61369,    105016
        72,     30072, 34.086920,      84.3,      85.5,     65304,       487,     14471,       899,   5505152,     41091,   1219901,     75794,    -28970,    -56272,    -85242,  -2442196,  -4743707,  -7185903,     45361,       639,      9378,       870,   3878328,     54669,    801835,     74388,    -14700,    -40613,    -55313,  -1256809,  -3472421,  -4729230,         0,       487,         0,       639,     94275,    150546,     60060,    100673
        73,     30073,115.092528,       4.1,         0,     71520,       675,     13403,       283,    293234,      2768,     54954,      1162,    -33908,    -57306,    -91215,   -139024,   -234956,   -373980,     50085,       747,      9050,       167,         0,         0,         0,         0,    -17343,    -41227,    -58570,         0,         0,         0,         0,       675,         0,       747,    105429,    162735,     67427,    108654
        74,     30074,227.309852,         0,         0,     71806,        30,     14258,        43,         0,         0,         0,         0,    -30269,    -64675,    -94943,         0,         0,         0,     49888,        34,      8605,        51,         0,         0,         0,         0,    -14983,    -46824,    -61807,         0,         0,         0,         0,        30,         0,        34,    102074,    166749,     64871,    111695
        75,     30075,149.658472,     266.5,     432.9,     91300,      7126,     14818,      2100,  24331321,   1899022,   3949110,    559756,    -43844,    -38349,    -82193, -11684448, -10219979, -21904427,     63749,      5234,      9300,      1320,  27597147,   2265857,   4026010,    571281,    -23131,    -28951,    -52082, -10013242, -12533025, -22546266,      7126,       772,      5234,       986,    135144,    173492,     86880,    115831
        76,     30076,114.941966,     223.8,      49.2,     77034,      5364,     15043,      1676,  17240101,   1200412,   3366551,    375161,    -37197,    -46240,    -83437,  -8324656, -10348489, -18673145,     53900,      3666,      9412,      1398,   2651888,    180387,    463075,     68790,    -19202,    -34365,    -53567,   -944750,  -1690746,  -2635496,      5364,       489,      3666,       880,    114230,    160470,     73102,    107467
        77,     30077, 80.280561,     276.8,     860.9,     83780,      6470,     14994,      2719,  23190211,   1790921,   4150420,    752668,    -41106,    -43061,    -84167, -11378215, -11919160, -23297374,     58720,      4814,      9521,      2369,  50552007,   4144478,   8196489,   2039384,    -21439,    -32083,    -53522, -18456528, -27620256, -46076783,      6470,       246,      4814,       323,    124886,    167946,     80159,    112242
