TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        13,     21013,21068.9554,         0,      28.9,     11849,         0,        29,        29,         0,         0,         0,         0,      -160,     -5469,     -5629,         0,         0,         0,      8141,         0,         1,         0,    235289,         0,        27,         0,       -97,     -5504,     -5601,     -2800,   -159073,   -161873,         0,         0,         0,         0,     12009,     17478,      8238,     13743
        14,     21014,13106.4505,       9.1,         0,      1544,         0,         0,         0,     14054,         0,         0,         0,      -119,     -5643,     -5762,     -1083,    -51356,    -52439,      1343,         0,         9,         9,         0,         0,         0,         0,       -41,     -4461,     -4502,         0,         0,         0,         0,         0,         0,         0,      1663,      7307,      1383,      5844
        15,     21015,15008.6417,      38.1,         0,      5990,         0,         0,         0,    228235,         0,         0,         0,      -165,     -8065,     -8230,     -6291,   -307287,   -313579,      4098,         0,        43,        38,         0,         0,         0,         0,       -92,     -6705,     -6797,         0,         0,         0,         0,         0,         0,         0,      6156,     14221,      4189,     10894
        16,     21016,15453.1016,       3.0,         0,     15160,         0,        24,         0,     45481,         0,        71,         0,      -166,     -4991,     -5158,      -499,    -14974,    -15474,     10879,         0,        96,         3,         0,         0,         0,         0,      -105,     -4582,     -4687,         0,         0,         0,         0,         0,         0,         0,     15327,     20318,     10984,     15566
        17,     21017,9427.45191,      47.4,         0,      6726,         0,         0,         0,    318795,         0,         0,         0,      -166,     -2960,     -3126,     -7866,   -140283,   -148149,      4643,         0,        51,        47,         0,         0,         0,         0,       -96,     -2828,     -2924,         0,         0,         0,         0,         0,         0,         0,      6892,      9851,      4739,      7568
        18,     21018,24339.3097,      14.8,         0,      8135,         0,         0,         0,    120398,         0,         0,         0,      -165,     -6087,     -6252,     -2442,    -90087,    -92530,      5669,         0,        15,        15,         0,         0,         0,         0,       -99,     -4983,     -5082,         0,         0,         0,         0,         0,         0,         0,      8300,     14387,      5768,     10751
        19,     21019,31503.2386,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        -3,        -3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        -6,        -6,         0,         0,         0,         0,         0,         0,         0,         0,         3,         0,         6
        20,     21020,224093.341,       3.0,         0,      2276,         0,         0,         0,      6829,         0,         0,         0,      -135,     -5227,     -5362,      -404,    -15682,    -16086,      2717,         0,         3,         3,         0,         0,         0,         0,       -64,     -4118,     -4181,         0,         0,         0,         0,         0,         0,         0,      2411,      7638,      2781,      6898
        21,     21021,114873.326,       2.0,     151.0,      3859,         0,       151,       151,      7718,         0,       302,       302,      -153,     -6317,     -6470,      -306,    -12634,    -12940,      2643,         0,         2,         2,    399098,         0,       302,       302,       -75,     -5655,     -5731,    -11355,   -853963,   -865318,         0,         0,         0,         0,      4012,     10329,      2718,      8374
        22,     21022,7538.00115,       2.3,       5.5,     15584,         0,        23,         6,     35842,         0,        53,        13,      -396,     -3732,     -4128,      -911,     -8584,     -9494,     12607,         0,        12,         2,     69337,         0,        66,        13,      -195,     -3338,     -3533,     -1071,    -18361,    -19432,         0,         0,         0,         0,     15979,     19712,     12801,     16140
        23,     21023,2675.70212,      14.6,       7.1,     16139,         0,       150,         7,    235631,         0,      2195,       104,      -145,     -4374,     -4519,     -2112,    -63866,    -65978,     13138,         0,       281,        15,     93278,         0,      1993,       104,       -84,     -3364,     -3449,      -599,    -23887,    -24486,         0,         0,         0,         0,     16284,     20658,     13222,     16586
        24,     21024,3162.79457,       6.5,         0,     17038,         0,       286,         0,    110744,         0,      1857,         0,      -155,     -4419,     -4574,     -1007,    -28725,    -29732,     13921,         0,       574,         7,         0,         0,         0,         0,       -93,     -3366,     -3459,         0,         0,         0,         0,         0,         0,         0,     17192,     21612,     14014,     17380
        25,     21025,2927.29804,       7.4,      13.8,     19290,         0,       534,        14,    142746,         0,      3951,       102,      -403,     -3317,     -3720,     -2979,    -24547,    -27527,     15552,         0,      1322,         7,    214617,         0,     18239,       102,      -209,     -2612,     -2820,     -2881,    -36040,    -38920,         0,         0,         0,         0,     19693,     23010,     15761,     18372
        26,     21026,2992.72361,       6.2,         0,     19555,         0,       611,         0,    121242,         0,      3787,         0,      -397,     -3682,     -4080,     -2464,    -22829,    -25293,     15705,         0,      1798,         6,         0,         0,         0,         0,      -198,     -2879,     -3077,         0,         0,         0,         0,         0,         0,         0,     19953,     23635,     15903,     18782
        27,     21027,1127.87412,       9.1,       7.1,     16743,         0,       227,         7,    152365,         0,      2062,        65,      -144,     -4886,     -5031,     -1313,    -44465,    -45778,     13620,         0,       465,         9,     96703,         0,      3302,        65,       -84,     -3589,     -3673,      -599,    -25481,    -26080,         0,         0,         0,         0,     16888,     21774,     13704,     17293
        28,     21028,373.619383,       9.7,         0,     18777,         0,       342,         0,    182136,         0,      3316,         0,      -144,     -4041,     -4185,     -1400,    -39197,    -40597,     15180,         0,       814,        26,         0,         0,         0,         0,       -85,     -2967,     -3052,         0,         0,         0,         0,         0,         0,         0,     18921,     22962,     15265,     18232
        29,     21029,480.559834,      24.9,         0,     19405,         0,       424,        11,    483177,         0,     10549,       268,      -144,     -3911,     -4055,     -3584,    -97376,   -100960,     15668,         0,      1133,        59,         0,         0,         0,         0,       -84,     -2771,     -2855,         0,         0,         0,         0,         0,         0,         0,     19549,     23459,     15752,     18523
        30,     21030,531.556819,       1.4,         0,     18372,         0,       579,         0,     25721,         0,       810,         1,      -145,     -5045,     -5190,      -203,     -7063,     -7266,     14869,         0,      1409,        15,         0,         0,         0,         0,       -85,     -3656,     -3741,         0,         0,         0,         0,         0,         0,         0,     18517,     23562,     14954,     18610
        31,     21031,524.691448,      78.0,       2.4,     19937,         0,       796,         2,   1555081,         0,     62095,       187,      -245,     -3601,     -3846,    -19092,   -280906,   -299998,     16079,         0,      2107,        78,     38591,         0,      5058,       188,      -120,     -2671,     -2791,      -288,     -6410,     -6698,         0,         0,         0,         0,     20182,     23783,     16200,     18870
        32,     21032,681.446159,      28.8,      27.0,     20644,         0,       937,        27,    594548,         0,     26979,       778,      -390,     -3340,     -3730,    -11228,    -96190,   -107418,     16626,         0,      2590,        29,    448898,         0,     69935,       778,      -159,     -2252,     -2411,     -4305,    -60800,    -65105,         0,         0,         0,         0,     21034,     24374,     16785,     19037
        33,     21033,346.749638,         0,         0,     21391,         0,      1005,        54,         0,         0,         0,         0,      -398,     -2813,     -3212,         0,         0,         0,     17037,         0,      2874,         9,         0,         0,         0,         0,      -197,     -2117,     -2314,         0,         0,         0,         0,         0,         0,         0,     21789,     24603,     17234,     19351
        34,     21034,476.347307,       6.0,      91.7,     21699,         0,       984,        92,    130194,         0,      5906,       550,      -399,     -2759,     -3158,     -2392,    -16557,    -18949,     17251,         0,      2911,         6,   1581900,         0,    266939,       550,      -198,     -2049,     -2247,    -18136,   -187920,   -206057,         0,         0,         0,         0,     22098,     24857,     17449,     19498
        35,     21035,693.694056,         0,      20.8,     21597,         0,       930,        31,         0,         0,         0,         0,      -398,     -2806,     -3204,         0,         0,         0,     17189,         0,      2884,         2,    357526,         0,     59990,        33,      -197,     -2067,     -2265,     -4107,    -42997,    -47104,         0,         0,         0,         0,     21995,     24801,     17386,     19453
        36,     21036,262.119661,       1.5,       2.7,     18886,         0,       844,         3,     28329,         0,      1266,         4,      -629,     -3574,     -4204,      -944,     -5362,     -6306,     15378,         0,      2574,        67,     41521,         0,      6950,       181,      -339,     -2553,     -2892,      -915,     -6894,     -7809,         0,         0,         0,         0,     19516,     23090,     15717,     18270
        37,     21037,167.334310,      92.3,         0,     19743,         0,       802,         3,   1822290,         0,     73994,       312,      -630,     -2773,     -3402,    -58110,   -255923,   -314033,     15995,         0,      2451,       223,         0,         0,         0,         0,      -338,     -1964,     -2301,         0,         0,         0,         0,         0,         0,         0,     20373,     23145,     16333,     18297
        38,     21038,609.154491,         0,         0,     17897,         0,       288,         0,         0,         0,         0,         0,      -145,     -4968,     -5113,         0,         0,         0,     14529,         0,       728,         1,         0,         0,         0,         0,       -85,     -3474,     -3559,         0,         0,         0,         0,         0,         0,         0,     18042,     23010,     14614,     18088
        39,     21039,538.188865,      39.3,      15.0,     20103,         0,       504,       164,    790032,         0,     19819,      6463,      -145,     -3652,     -3798,     -5704,   -143542,   -149246,     16195,         0,      1478,        84,    242928,         0,     22175,      1260,       -85,     -2493,     -2578,     -1270,    -37398,    -38667,         0,         0,         0,         0,     20248,     23900,     16280,     18773
        40,     21040,580.870931,      33.4,     186.1,     20656,         0,       584,       198,    689918,         0,     19521,      6618,      -144,     -3747,     -3891,     -4825,   -125146,   -129971,     16604,         0,      1789,        65,   3090035,         0,    332857,     12090,       -85,     -2471,     -2556,    -15778,   -459809,   -475587,         0,         0,         0,         0,     20801,     24548,     16689,     19160
        41,     21041,649.350486,     284.2,      20.5,     21397,         0,      1089,        21,   6080923,         0,    309524,      5826,      -240,     -3032,     -3272,    -68085,   -861807,   -929891,     17176,         0,      2816,       284,    352101,         0,     57730,      5826,      -127,     -2038,     -2165,     -2607,    -41779,    -44386,         0,         0,         0,         0,     21636,     24669,     17303,     19341
        42,     21042,650.698625,      49.3,       8.6,     21798,         0,      1507,         9,   1074620,         0,     74285,       424,      -330,     -3241,     -3571,    -16272,   -159765,   -176038,     17424,         0,      3771,        52,    149846,         0,     32428,       446,      -149,     -2039,     -2188,     -1280,    -17539,    -18818,         0,         0,         0,         0,     22128,     25368,     17573,     19612
        43,     21043,324.656767,      13.5,         0,     22589,         0,      1641,         4,    304956,         0,     22150,        50,      -377,     -2816,     -3193,     -5094,    -38016,    -43110,     17861,         0,      4179,        75,         0,         0,         0,         0,      -178,     -1889,     -2066,         0,         0,         0,         0,         0,         0,         0,     22967,     25783,     18039,     19928
        44,     21044,163.861680,         0,         0,     22775,         0,      1450,        59,         0,         0,         0,         0,      -392,     -2219,     -2611,         0,         0,         0,     17967,         0,      3918,        85,         0,         0,         0,         0,      -190,     -1614,     -1805,         0,         0,         0,         0,         0,         0,         0,     23167,     25386,     18157,     19771
        45,     21045,241.966112,      17.5,     106.3,     22854,         0,      1371,       193,    399938,         0,     23989,      3381,      -391,     -2186,     -2578,     -6849,    -38263,    -45113,     18019,         0,      3801,        81,   1915390,         0,    404033,      8618,      -189,     -1580,     -1769,    -20095,   -167972,   -188067,         0,         0,         0,         0,     23245,     25431,     18208,     19788
        46,     21046,161.055476,         0,         0,     21344,         0,      1221,        71,         0,         0,         0,         0,      -403,     -2971,     -3374,         0,         0,         0,     17047,         0,      3452,       133,         0,         0,         0,         0,      -196,     -1957,     -2153,         0,         0,         0,         0,         0,         0,         0,     21747,     24718,     17243,     19200
        47,     21047,143.816837,      22.7,         0,     20221,         0,      1066,        21,    459007,         0,     24193,       470,      -629,     -3037,     -3666,    -14284,    -68940,    -83224,     16317,         0,      3067,       384,         0,         0,         0,         0,      -339,     -2086,     -2425,         0,         0,         0,         0,         0,         0,         0,     20850,     23887,     16657,     18742
        48,     21048,171.033878,      82.5,       3.3,     23184,         0,      1859,        62,   1912644,         0,    153388,      5100,      -414,     -2471,     -2885,    -34134,   -203879,   -238013,     18234,         0,      4570,       135,     60172,         0,     15080,       447,      -215,     -1658,     -1872,      -709,     -5470,     -6179,         0,         0,         0,         0,     23597,     26069,     18449,     20106
        49,     21049,245.500651,      72.2,     107.0,     22956,         0,      1736,       272,   1657452,         0,    125352,     19643,      -387,     -2514,     -2900,    -27926,   -181482,   -209408,     18096,         0,      4377,       312,   1936224,         0,    468333,     33405,      -184,     -1609,     -1793,    -19694,   -172130,   -191824,         0,         0,         0,         0,     23343,     25857,     18280,     19888
        50,     21050,161.983560,      25.6,       3.5,     22266,         0,      1530,       124,    570018,         0,     39180,      3163,      -405,     -2961,     -3367,    -10379,    -75809,    -86188,     17704,         0,      3986,       551,     61963,         0,     13951,      1929,      -195,     -1783,     -1978,      -683,     -6239,     -6922,         0,         0,         0,         0,     22672,     25633,     17899,     19681
        51,     21051,147.743944,     199.0,      20.0,     21607,         0,      1344,        83,   4299769,         0,    267431,     16555,      -520,     -2775,     -3296,   -103570,   -552257,   -655827,     17306,         0,      3579,       738,    346120,         0,     71574,     14765,      -267,     -1737,     -2004,     -5350,    -34732,    -40082,         0,         0,         0,         0,     22127,     24902,     17573,     19310
        52,     21052,256.476538,     307.6,       5.6,     21070,         0,      1125,        25,   6481132,         0,    346095,      7789,      -627,     -2692,     -3319,   -192711,   -828136,  -1020847,     16926,         0,      3084,       543,     94787,         0,     17270,      3042,      -334,     -1753,     -2087,     -1873,     -9815,    -11687,         0,         0,         0,         0,     21697,     24389,     17261,     19013
        53,     21053,243.541212,      41.5,         0,     21236,         0,       756,         2,    881277,         0,     31367,        88,      -474,     -2514,     -2988,    -19669,   -104330,   -123998,     17077,         0,      2365,       185,         0,         0,         0,         0,      -245,     -1609,     -1854,         0,         0,         0,         0,         0,         0,         0,     21710,     24223,     17322,     18931
        54,     21054,473.820349,       9.3,       2.8,     15250,         0,       355,         3,    141825,         0,      3297,        26,      -145,     -7937,     -8081,     -1344,    -73809,    -75154,     12464,         0,       635,         9,     34899,         0,      1779,        26,       -85,     -5568,     -5653,      -238,    -15591,    -15829,         0,         0,         0,         0,     15395,     23331,     12549,     18117
        55,     21055,327.379062,       2.9,         0,     18149,         0,       375,         0,     52632,         0,      1087,         0,      -144,     -5584,     -5728,      -418,    -16195,    -16613,     14723,         0,       928,         4,         0,         0,         0,         0,       -84,     -3801,     -3885,         0,         0,         0,         0,         0,         0,         0,     18293,     23877,     14807,     18608
        56,     21056,588.433624,         0,         0,     20021,         0,       688,         0,         0,         0,         0,         0,      -132,     -4318,     -4451,         0,         0,         0,     15814,         0,      1588,         1,         0,         0,         0,         0,       -67,     -3055,     -3122,         0,         0,         0,         0,         0,         0,         0,     20153,     24471,     15881,     18936
        57,     21057,502.744425,       2.0,         0,     21647,         0,      1371,         0,     43295,         0,      2742,         0,      -142,     -3725,     -3866,      -283,     -7449,     -7733,     17120,         0,      2643,         8,         0,         0,         0,         0,       -80,     -2486,     -2567,         0,         0,         0,         0,         0,         0,         0,     21789,     25514,     17201,     19687
        58,     21058,626.031214,      90.6,         0,     22462,         0,      2233,         0,   2035023,         0,    202338,         0,      -224,     -2784,     -3008,    -20309,   -252224,   -272533,     17749,         0,      4106,        99,         0,         0,         0,         0,      -112,     -1821,     -1933,         0,         0,         0,         0,         0,         0,         0,     22686,     25470,     17861,     19682
        59,     21059,654.558057,     114.2,      59.4,     22600,         0,      2839,        59,   2580929,         0,    324203,      6783,      -268,     -3059,     -3327,    -30657,   -349295,   -379952,     17896,         0,      5201,       127,   1063003,         0,    308938,      7565,      -120,     -1854,     -1974,     -7130,   -110148,   -117278,         0,         0,         0,         0,     22869,     25927,     18016,     19870
        60,     21060,247.120976,      25.7,         0,     22491,         0,      2817,        50,    578015,         0,     72386,      1282,      -348,     -3365,     -3713,     -8948,    -86475,    -95423,     17775,         0,      5452,       277,         0,         0,         0,         0,      -132,     -2152,     -2284,         0,         0,         0,         0,         0,         0,         0,     22839,     26204,     17907,     20058
        61,     21061,422.066929,     274.3,      42.0,     24149,         0,      2966,       110,   6624166,         0,    813614,     30059,      -376,     -2056,     -2432,   -103203,   -563961,   -667164,     18803,         0,      5657,       466,    789731,         0,    237599,     19587,      -173,     -1376,     -1549,     -7253,    -57801,    -65054,         0,         0,         0,         0,     24526,     26582,     18976,     20352
        62,     21062,364.147650,     359.8,     160.5,     23707,         0,      2402,       227,   8529624,         0,    864333,     81593,      -385,     -2355,     -2740,   -138617,   -847268,   -985885,     18539,         0,      5192,       610,   2975486,         0,    833323,     97842,      -180,     -1544,     -1724,    -28918,   -247791,   -276709,         0,         0,         0,         0,     24092,     26447,     18719,     20263
        63,     21063,245.749801,     319.1,      10.5,     22025,         0,      2083,       168,   7028048,         0,    664651,     53744,      -408,     -3786,     -4193,   -130125,  -1207991,  -1338116,     17542,         0,      4697,       791,    184186,         0,     49319,      8301,      -197,     -2195,     -2392,     -2071,    -23042,    -25114,         0,         0,         0,         0,     22432,     26218,     17739,     19933
        64,     21064,236.755894,     268.1,      71.5,     22220,         0,      1764,        99,   5957209,         0,    472803,     26597,      -556,     -2861,     -3417,   -149034,   -767065,   -916098,     17681,         0,      4202,       769,   1264223,         0,    300447,     54994,      -285,     -1702,     -1987,    -20408,   -121687,   -142095,         0,         0,         0,         0,     22776,     25637,     17967,     19669
        65,     21065,135.955937,       1.2,         0,     23043,         0,      1660,        62,     27651,         0,      1992,        74,      -461,     -2283,     -2743,      -553,     -2739,     -3292,     18174,         0,      3918,       300,         0,         0,         0,         0,      -232,     -1330,     -1562,         0,         0,         0,         0,         0,         0,         0,     23503,     25786,     18406,     19736
        66,     21066,763.569337,       1.4,         0,     12756,         0,       843,         0,     17859,         0,      1180,         0,      -280,     -4900,     -5180,      -392,     -6861,     -7252,     10126,         0,      2520,        15,         0,         0,         0,         0,       -99,     -4468,     -4567,         0,         0,         0,         0,         0,         0,         0,     13036,     17936,     10225,     14693
        67,     21067,895.648492,       2.7,         0,     13988,         0,       313,         0,     37767,         0,       846,         0,      -145,     -8414,     -8559,      -391,    -22718,    -23109,     11471,         0,       363,         3,         0,         0,         0,         0,       -84,     -5901,     -5985,         0,         0,         0,         0,         0,         0,         0,     14133,     22547,     11555,     17456
        68,     21068,700.088320,       5.5,         0,     19178,         0,       670,         0,    105479,         0,      3685,         0,      -133,     -4909,     -5042,      -731,    -27001,    -27731,     15171,         0,      1169,         6,         0,         0,         0,         0,       -67,     -3454,     -3521,         0,         0,         0,         0,         0,         0,         0,     19311,     24220,     15238,     18692
        69,     21069,226.843556,       4.1,         0,     18623,         0,      1264,         0,     76353,         0,      5181,         0,      -132,     -4939,     -5071,      -540,    -20252,    -20791,     14735,         0,      1978,         5,         0,         0,         0,         0,       -66,     -3640,     -3706,         0,         0,         0,         0,         0,         0,         0,     18754,     23694,     14801,     18441
        70,     21070,422.822872,      10.8,         0,     22509,         0,      2345,         0,    243103,         0,     25331,         0,      -134,     -3162,     -3296,     -1444,    -34151,    -35595,     17494,         0,      3276,        16,         0,         0,         0,         0,       -68,     -2199,     -2267,         0,         0,         0,         0,         0,         0,         0,     22643,     25805,     17562,     19760
        71,     21071,339.778946,      58.1,         0,     23303,         0,      3896,         0,   1353918,         0,    226354,         0,      -219,     -2556,     -2776,    -12746,   -148512,   -161258,     18184,         0,      5148,       124,         0,         0,         0,         0,      -105,     -1679,     -1784,         0,         0,         0,         0,         0,         0,         0,     23523,     26079,     18289,     19969
        72,     21072,331.429450,      36.8,         0,     23481,         0,      5061,        10,    864118,         0,    186238,       365,      -285,     -2800,     -3085,    -10487,   -103036,   -113523,     18399,         0,      6354,       111,         0,         0,         0,         0,      -128,     -1692,     -1819,         0,         0,         0,         0,         0,         0,         0,     23766,     26566,     18527,     20218
        73,     21073,322.281311,     285.6,     116.9,     24464,         0,      5332,       128,   6986789,         0,   1522794,     36544,      -358,     -2036,     -2394,   -102336,   -581426,   -683762,     18995,         0,      6755,       434,   2220535,         0,    789706,     50733,      -154,     -1326,     -1481,    -18042,   -155051,   -173092,         0,         0,         0,         0,     24822,     26858,     19149,     20476
        74,     21074, 11.750705,      44.6,         0,     25160,         0,      4546,       113,   1122146,         0,    202763,      5036,      -338,     -1387,     -1725,    -15082,    -61858,    -76940,     19374,         0,      6448,       320,         0,         0,         0,         0,      -147,      -989,     -1136,         0,         0,         0,         0,         0,         0,         0,     25498,     26885,     19521,     20510
        75,     21075,220.896014,      14.7,         0,     24398,         0,      3607,       125,    358647,         0,     53017,      1840,      -363,     -2008,     -2371,     -5336,    -29516,    -34852,     18939,         0,      5979,       267,         0,         0,         0,         0,      -165,     -1305,     -1470,         0,         0,         0,         0,         0,         0,         0,     24761,     26769,     19104,     20408
        76,     21076,233.119758,       5.3,      31.9,     24332,         0,      3136,        35,    128959,         0,     16623,       186,      -357,     -2063,     -2420,     -1893,    -10933,    -12827,     18860,         0,      5586,       111,    601635,         0,    178182,      3541,      -166,     -1342,     -1507,     -5280,    -42803,    -48083,         0,         0,         0,         0,     24689,     26752,     19026,     20367
        77,     21077,280.958510,      13.0,         0,     17546,         0,      1945,        18,    228102,         0,     25285,       239,      -281,     -3797,     -4078,     -3658,    -49356,    -53014,     13526,         0,      4250,        83,         0,         0,         0,         0,      -104,     -3625,     -3728,         0,         0,         0,         0,         0,         0,         0,     17828,     21624,     13629,     17254
        78,     21078,804.405075,       5.0,      14.0,     19415,         0,       352,        14,     97076,         0,      1761,        70,      -163,     -4646,     -4809,      -813,    -23232,    -24045,     14030,         0,       365,         5,    196422,         0,      5108,        70,      -104,     -4665,     -4769,     -1457,    -65316,    -66773,         0,         0,         0,         0,     19578,     24224,     14134,     18800
        79,     21079,509.821934,         0,         0,     17725,         0,       562,         0,         0,         0,         0,         0,      -164,     -7256,     -7419,         0,         0,         0,     12707,         0,       764,         0,         0,         0,         0,         0,      -104,     -6581,     -6685,         0,         0,         0,         0,         0,         0,         0,     17888,     25144,     12810,     19392
        80,     21080,309.985851,         0,         0,     16361,         0,       836,         0,         0,         0,         0,         0,      -180,     -6230,     -6410,         0,         0,         0,     12099,         0,      1104,         0,         0,         0,         0,         0,       -92,     -5555,     -5648,         0,         0,         0,         0,         0,         0,         0,     16541,     22772,     12191,     17747
        81,     21081,666.155591,         0,         0,     17742,         0,      1309,         0,         0,         0,         0,         0,      -179,     -6195,     -6374,         0,         0,         0,     13176,         0,      1597,         1,         0,         0,         0,         0,       -93,     -5422,     -5516,         0,         0,         0,         0,         0,         0,         0,     17921,     24116,     13269,     18691
        82,     21082,325.006037,       5.4,         0,     20334,         0,      2204,         0,    109803,         0,     11903,         0,      -132,     -4594,     -4726,      -715,    -24805,    -25520,     15662,         0,      2630,         7,         0,         0,         0,         0,       -67,     -3548,     -3616,         0,         0,         0,         0,         0,         0,         0,     20466,     25060,     15729,     19277
        83,     21083,784.755875,      21.9,         0,     23001,         0,      3916,         0,    503714,         0,     85768,         0,      -134,     -3268,     -3402,     -2931,    -71562,    -74493,     17725,         0,      4318,        25,         0,         0,         0,         0,       -69,     -2270,     -2339,         0,         0,         0,         0,         0,         0,         0,     23134,     26402,     17794,     20064
        84,     21084,461.855710,     105.3,         0,     24257,         0,      6376,         0,   2554286,         0,    671343,         0,      -189,     -2165,     -2354,    -19874,   -228000,   -247874,     18797,         0,      6263,       137,         0,         0,         0,         0,       -93,     -1307,     -1400,         0,         0,         0,         0,         0,         0,         0,     24446,     26611,     18889,     20196
        85,     21085,490.013467,     115.0,         0,     24445,         0,      8152,        16,   2811184,         0,    937502,      1891,      -142,     -1999,     -2142,    -16369,   -229914,   -246283,     18920,         0,      7605,       187,         0,         0,         0,         0,       -80,     -1306,     -1385,         0,         0,         0,         0,         0,         0,         0,     24587,     26587,     18999,     20305
