TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        36,     43036, 61.122869,     159.0,    1281.0,     40033,     14503,     15693,      5335,   6365193,   2305920,   2495151,    848220,      -614,     -5621,     -6235,    -97699,   -893707,   -991406,     17370,      4500,      6124,       482,  22250909,   5765082,   7844878,    617552,      -235,     -3886,     -4120,   -300883,  -4977410,  -5278293,     14503,      3584,      4500,      1233,     40647,     46268,     17605,     21490
        37,     43037,659.114905,         0,      15.8,     38266,      7690,     17255,       513,         0,         0,         0,         0,      -610,     -7333,     -7943,         0,         0,         0,     16657,      2293,      6145,       316,    263186,     36232,     97097,      4998,      -183,     -4377,     -4560,     -2892,    -69157,    -72049,      7690,      6234,      2293,      1677,     38876,     46209,     16840,     21217
        38,     43038, 55.230490,       8.5,       4.1,     39777,      4666,     18176,        52,    338107,     39662,    154500,       438,      -388,     -6847,     -7235,     -3295,    -58201,    -61495,     17213,      1126,      5989,       129,     70572,      4616,     24556,       530,      -132,     -4379,     -4511,      -540,    -17955,    -18495,      4666,      3906,      1126,       607,     40165,     47012,     17344,     21724
        39,     43039,231.249227,         0,     529.2,     36297,      4083,     13496,       529,         0,         0,         0,         0,      -615,     -9125,     -9740,         0,         0,         0,     15384,       718,      5125,         0,   8141201,    380015,   2712099,         0,      -207,     -5533,     -5740,   -109557,  -2927995,  -3037552,         0,      4083,         0,       718,     36912,     46037,     15591,     21124
        40,     43040,281.620299,     193.1,     477.0,     39308,     10943,     16148,       998,   7590290,   2113189,   3118105,    192704,      -745,     -6432,     -7177,   -143870,  -1242056,  -1385926,     15962,      2451,      5316,       361,   7613789,   1168905,   2535504,    172062,      -426,     -4960,     -5386,   -203236,  -2365954,  -2569189,     10943,      1763,      2451,       195,     40053,     46485,     16388,     21348
        41,     43041,312.745070,     522.5,    1144.3,     40444,     15260,     18088,      1189,  21131748,   7973504,   9450825,    621050,      -648,     -6289,     -6937,   -338532,  -3285824,  -3624356,     16790,      3941,      5996,       802,  19213034,   4509703,   6861747,    917681,      -338,     -4822,     -5160,   -386631,  -5517408,  -5904039,     15260,      3748,      3941,      1159,     41091,     47380,     17128,     21950
        42,     43042, 65.553398,     106.0,      23.7,     38944,      8774,     18823,       399,   4128016,    930002,   1995211,     42342,      -594,     -7942,     -8536,    -63000,   -841862,   -904862,     16128,      1924,      6189,       331,    382235,     45596,    146688,      7856,      -307,     -5674,     -5981,     -7275,   -134464,   -141739,      8774,      3640,      1924,      1197,     39538,     47480,     16435,     22109
        43,     43043, 92.306554,      14.2,       3.8,     38502,      3469,     19237,        37,    546723,     49260,    273166,       518,      -384,     -8004,     -8388,     -5453,   -113653,   -119106,     16284,       505,      6169,       142,     61879,      1919,     23440,       540,      -133,     -5186,     -5319,      -505,    -19706,    -20211,         0,      3469,         0,       505,     38886,     46889,     16417,     21603
        44,     43044, 54.488364,     153.4,      10.2,     40424,     15570,     18870,      1169,   6201024,   2388390,   2894730,    179282,      -752,     -5801,     -6553,   -115342,   -889920,  -1005261,     16548,      3791,      5805,       651,    168786,     38664,     59207,      6642,      -479,     -4624,     -5103,     -4883,    -47168,    -52051,     15570,      2832,      3791,      1150,     41176,     46977,     17026,     21651
        45,     43045,156.887397,      56.8,      12.0,     38908,     11196,     19577,       777,   2209973,    635933,   1111965,     44155,      -670,     -7901,     -8571,    -38060,   -448768,   -486828,     15867,      2734,      6108,       610,    190403,     32811,     73293,      7316,      -352,     -5765,     -6117,     -4223,    -69179,    -73402,     11196,      1724,      2734,       190,     39578,     47479,     16219,     21984
        46,     43046,188.864399,       7.6,         0,     38354,      6112,     19933,        42,    291490,     46451,    151488,       316,      -567,     -8105,     -8671,     -4307,    -61596,    -65903,     15492,      1285,      6237,       197,         0,         0,         0,         0,      -288,     -5927,     -6215,         0,         0,         0,      6112,      1711,      1285,       189,     38921,     47025,     15780,     21707
        47,     43047,177.389070,      23.7,       6.7,     38443,      1667,     19922,        11,    911093,     39511,    472146,       272,      -461,     -8369,     -8829,    -10916,   -198343,   -209259,     15818,       184,      6161,        47,    105980,      1231,     41280,       315,      -184,     -5879,     -6063,     -1232,    -39392,    -40624,         0,      1667,         0,       184,     38903,     47272,     16002,     21881
        48,     43048,233.257463,         0,         0,     34760,      1641,     11664,         0,         0,         0,         0,         0,     -1261,     -8779,    -10039,         0,         0,         0,     13603,       181,      3851,         0,         0,         0,         0,         0,      -659,     -5977,     -6635,         0,         0,         0,         0,      1641,         0,       181,     36021,     44800,     14262,     20239
        49,     43049, 56.709939,      89.9,     574.0,     40408,     15263,     16943,      1744,   3632637,   1372149,   1523160,    156769,      -809,     -5561,     -6370,    -72765,   -499927,   -572692,     16491,      3650,      5251,       489,   9465586,   2095026,   3014173,    280740,      -512,     -4470,     -4981,   -293618,  -2565753,  -2859371,     15263,       906,      3650,       168,     41217,     46778,     17002,     21472
        50,     43050, 62.083765,       5.7,      89.3,     40909,     17146,     18628,       732,    233182,     97733,    106181,      4173,      -769,     -5475,     -6243,     -4381,    -31206,    -35587,     16845,      4336,      5628,       406,   1504289,    387245,    502536,     36213,      -482,     -4424,     -4906,    -43061,   -395056,   -438117,     17146,      2848,      4336,      1165,     41678,     47152,     17328,     21751
        51,     43051,107.990485,       8.5,       3.8,     39368,     14664,     19517,       242,    334627,    124644,    165895,      2058,      -840,     -6919,     -7759,     -7140,    -58815,    -65955,     15968,      3332,      5782,       288,     60678,     12662,     21973,      1093,      -496,     -5266,     -5762,     -1884,    -20010,    -21894,     14664,      1779,      3332,       197,     40208,     47127,     16464,     21729
        52,     43052,296.247525,      29.3,       2.1,     38728,      7810,     20771,        12,   1134741,    228841,    608603,       359,      -859,     -7707,     -8566,    -25175,   -225817,   -250992,     15617,      1568,      6072,        69,     32796,      3292,     12752,       146,      -498,     -5767,     -6264,     -1045,    -12110,    -13155,      7810,      1752,      1568,       194,     39588,     47295,     16115,     21882
        53,     43053,161.482196,         0,         0,     38471,      1668,     20861,        12,         0,         0,         0,         0,      -461,     -8559,     -9020,         0,         0,         0,     15831,       184,      6165,        57,         0,         0,         0,         0,      -184,     -5983,     -6167,         0,         0,         0,         0,      1668,         0,       184,     38932,     47491,     16015,     21998
        54,     43054,187.947395,       9.5,         0,     37835,      1604,     20907,        28,    359432,     15238,    198616,       266,      -374,     -9253,     -9627,     -3551,    -87904,    -91456,     15702,       176,      6096,        99,         0,         0,         0,         0,      -129,     -6084,     -6214,         0,         0,         0,         0,      1604,         0,       176,     38209,     47462,     15831,     21915
        55,     43055,112.230726,      36.9,    1307.4,     39043,     12998,     15041,      1619,   1440670,    479621,    555024,     59753,     -1094,     -6594,     -7688,    -40367,   -243314,   -283681,     15695,      3330,      4562,       159,  20519679,   4354061,   5964900,    208303,      -640,     -5029,     -5670,   -837384,  -6575431,  -7412815,     12998,       879,      3330,       163,     40137,     46730,     16336,     21365
        56,     43056, 12.457065,      22.7,       2.1,     40408,     17867,     16742,      2096,    917267,    405592,    380045,     47569,      -887,     -5719,     -6606,    -20145,   -129816,   -149962,     16470,      4453,      5089,       353,     34587,      9352,     10687,       741,      -568,     -4572,     -5140,     -1194,     -9601,    -10795,     17867,       911,      4453,       169,     41296,     47014,     17038,     21610
        57,     43057, 11.504439,       3.8,         0,     40749,     18456,     17360,      1618,    154844,     70133,     65968,      6147,      -836,     -5475,     -6311,     -3176,    -20805,    -23981,     16681,      4613,      5266,       408,         0,         0,         0,         0,      -538,     -4437,     -4975,         0,         0,         0,     18456,      2355,      4613,       696,     41584,     47059,     17219,     21656
        58,     43058, 20.839807,      13.3,         0,     40977,     17442,     17139,      1792,    544991,    231975,    227944,     23831,      -720,     -5475,     -6196,     -9580,    -72822,    -82401,     16804,      4271,      5102,       276,         0,         0,         0,         0,      -475,     -4426,     -4900,         0,         0,         0,     17442,      1889,      4271,       620,     41697,     47172,     17279,     21705
        59,     43059, 42.712718,         0,         0,     40491,     18756,     17779,      1297,         0,         0,         0,         0,      -839,     -5863,     -6702,         0,         0,         0,     16521,      4635,      5272,       297,         0,         0,         0,         0,      -540,     -4671,     -5210,         0,         0,         0,     18756,       912,      4635,       169,     41331,     47193,     17060,     21731
        60,     43060, 32.878731,      67.2,      34.3,     41317,     19129,     18493,       640,   2776520,   1285438,   1242729,     43037,      -706,     -5278,     -5983,    -47414,   -354652,   -402065,     17035,      4705,      5497,       336,    584306,    161371,    188544,     11532,      -474,     -4324,     -4799,    -16274,   -148321,   -164595,     19129,      3865,      4705,      1608,     42023,     47300,     17510,     21834
        61,     43061, 40.155740,       2.8,         0,     41704,     17418,     19327,       173,    116772,     48771,     54114,       485,      -670,     -5148,     -5819,     -1877,    -14416,    -16292,     17251,      4108,      5589,       156,         0,         0,         0,         0,      -466,     -4282,     -4747,         0,         0,         0,     17418,      1660,      4108,       450,     42374,     47523,     17717,     21998
        62,     43062, 37.133481,       1.9,         0,     40425,     13985,     16402,      1596,     76808,     26571,     31163,      3032,      -748,     -5927,     -6675,     -1420,    -11262,    -12682,     16440,      3379,      4817,       185,         0,         0,         0,         0,      -488,     -4688,     -5176,         0,         0,         0,     13985,       916,      3379,       169,     41173,     47100,     16928,     21616
        63,     43063,197.834349,       0.9,      26.7,     41278,     14857,     18576,        84,     37150,     13371,     16719,        76,      -678,     -5548,     -6227,      -611,     -4993,     -5604,     16962,      3329,      5260,       100,    452891,     88890,    140429,      2675,      -471,     -4518,     -4989,    -12565,   -120634,   -133199,     14857,      1918,      3329,       584,     41957,     47505,     17433,     21951
        64,     43064,2823.35794,      68.2,     108.1,     33556,      1607,     10190,       108,   2288533,    109616,    694977,      7372,      -949,    -11141,    -12090,    -64704,   -759815,   -824518,     13001,       177,      2571,        68,   1405406,     19117,    277910,      7372,      -507,     -7173,     -7680,    -54771,   -775423,   -830193,         0,      1607,         0,       177,     34505,     45646,     13508,     20681
        65,     43065,354.902207,      86.1,         0,     41255,     12798,     20565,         6,   3552069,   1101891,   1770659,       481,      -729,     -5820,     -6549,    -62807,   -501080,   -563887,     16960,      2664,      5428,       156,         0,         0,         0,         0,      -460,     -4741,     -5200,         0,         0,         0,     12798,      2406,      2664,       505,     41985,     47804,     17420,     22161
        66,     43066,225.299718,      81.4,      75.8,     40525,     11486,     21656,       123,   3298726,    934954,   1762804,     10018,      -758,     -6544,     -7301,    -61664,   -532677,   -594341,     16533,      2440,      5929,       289,   1253188,    184987,    449394,     21937,      -465,     -5244,     -5709,    -35250,   -397461,   -432712,     11486,      2382,      2440,       530,     41282,     47826,     16998,     22241
        67,     43067,222.353024,     159.0,      20.1,     39885,      6356,     21004,       630,   6341717,   1010583,   3339656,    100133,      -685,     -7137,     -7822,   -108925,  -1134773,  -1243698,     16250,      1245,      5858,       526,    326622,     25024,    117743,     10575,      -397,     -5499,     -5896,     -7984,   -110531,   -118515,      6356,         0,      1245,         0,     40570,     47707,     16647,     22146
        68,     43068, 97.754819,     137.3,       7.7,     41246,     15879,     20830,       464,   5663042,   2180135,   2859896,     63757,      -693,     -6130,     -6824,    -95173,   -841702,   -936875,     17025,      3423,      5499,       546,    131091,     26358,     42345,      4205,      -438,     -4891,     -5329,     -3374,    -37661,    -41036,     15879,      3178,      3423,       775,     41939,     48069,     17463,     22354
        69,     43069,332.298115,     356.9,     732.0,     40946,     10470,     20379,      1357,  14613678,   3736745,   7273200,    484243,      -661,     -6393,     -7054,   -235948,  -2281537,  -2517485,     16986,      2041,      5540,       784,  12433642,   1493786,   4055450,    573782,      -403,     -4921,     -5325,   -295259,  -3602329,  -3897587,     10470,      3400,      2041,      1016,     41607,     48000,     17389,     22310
        70,     43070,162.997742,     114.5,      24.2,     40069,      5417,     19048,       575,   4587940,    620243,   2181019,     65869,      -672,     -7396,     -8069,    -76993,   -846853,   -923845,     16489,       956,      5408,       302,    399032,     23135,    130865,      7306,      -393,     -5547,     -5940,     -9508,   -134246,   -143755,      5417,      3286,       956,       943,     40742,     48138,     16882,     22429
        71,     43071,324.286414,         0,         0,     43966,      7383,     17490,       168,         0,         0,         0,         0,      -505,     -4759,     -5264,         0,         0,         0,     19533,      1444,      4994,       133,         0,         0,         0,         0,      -218,     -3555,     -3774,         0,         0,         0,      7383,      3551,      1444,      1328,     44471,     49229,     19752,     23307
        72,     43072,124.765897,     107.0,      11.3,     41988,     17440,     19844,      1336,   4492691,   1866066,   2123273,    143003,      -625,     -5499,     -6124,    -66874,   -588414,   -655288,     17514,      3638,      5101,       385,    197909,     41110,     57644,      4352,      -392,     -4432,     -4824,     -4432,    -50083,    -54515,     17440,      3425,      3638,       860,     42613,     48112,     17906,     22338
        73,     43073, 75.628008,      68.2,     647.4,     42814,     19098,     19581,      3977,   2919918,   1302495,   1335439,    271217,      -599,     -5067,     -5666,    -40819,   -345597,   -386416,     18122,      4268,      5032,       685,  11732415,   2762870,   3257406,    443769,      -373,     -4113,     -4485,   -241211,  -2662569,  -2903780,     19098,      4103,      4268,      1192,     43413,     48480,     18495,     22608
        74,     43074, 71.367392,      25.6,       6.2,     41503,     16936,     19830,      4803,   1062484,    433551,    507654,    122963,      -609,     -6115,     -6724,    -15587,   -156545,   -172131,     17211,      3766,      5155,       963,    106705,     23351,     31964,      5971,      -379,     -4845,     -5225,     -2351,    -30041,    -32392,     16936,      3049,      3766,       752,     42112,     48227,     17590,     22435
        75,     43075, 57.299350,      36.9,       5.9,     42430,     11039,     20054,      4108,   1565657,    407329,    739984,    151597,      -612,     -5424,     -6036,    -22572,   -200154,   -222725,     17969,      3063,      5274,      1074,    106017,     18070,     31114,      6335,      -385,     -4263,     -4647,     -2269,    -25150,    -27419,     11039,      3826,      3063,      1136,     43041,     48466,     18353,     22616
        76,     43076, 44.918354,      36.9,      18.0,     40899,     10659,     19779,      4632,   1509172,    393315,    729831,    170938,      -654,     -6356,     -7010,    -24131,   -234543,   -258673,     17043,      2826,      5245,      1196,    306773,     50875,     94403,     21527,      -402,     -4765,     -5167,     -7234,    -85778,    -93012,     10659,      3840,      2826,      1131,     41553,     47909,     17445,     22210
        77,     43077, 64.783154,         0,     359.2,     41990,     11289,     19133,      3229,         0,         0,         0,         0,      -663,     -5870,     -6533,         0,         0,         0,     18213,      2529,      5150,       952,   6542246,    908249,   1849748,    341926,      -284,     -4306,     -4589,   -101852,  -1546605,  -1648457,     11289,      3904,      2529,      1359,     42653,     48523,     18497,     22803
