TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        14,    530014,170.998209,     198.4,     143.9,     53490,      2395,      4423,       627,  10612459,    475076,    877451,    124339,     -2656,    -11826,    -14482,   -527030,  -2346194,  -2873225,     33749,      1867,      6728,       670,   4856482,    268728,    968224,     96354,     -1621,     -9511,    -11132,   -233285,  -1368667,  -1601952,      2395,         0,      1867,         0,     56147,     67972,     35370,     44881
        15,    530015,163.744751,     103.2,     133.5,     56665,      2660,      5012,       369,   5847838,    274551,    517209,     38119,     -2614,    -10888,    -13502,   -269813,  -1123619,  -1393431,     35660,      1954,      7524,       616,   4760668,    260841,   1004404,     82221,     -1594,     -8920,    -10514,   -212864,  -1190774,  -1403638,      2660,         0,      1954,         0,     59280,     70167,     37255,     46175
        16,    530016,207.448398,      95.2,     277.1,     61734,      2696,      6701,       289,   5877082,    256657,    637903,     27540,     -2534,    -10483,    -13017,   -241267,   -997996,  -1239263,     38610,      1361,      9541,       222,  10698958,    377031,   2643907,     61416,     -1561,     -8538,    -10099,   -432468,  -2365831,  -2798299,      2696,         0,      1361,         0,     64268,     74752,     40171,     48709
        17,    530017,233.559259,     112.1,      10.9,     49704,         0,      3470,       115,   5571844,         0,    388972,     12907,     -4041,    -11696,    -15737,   -453019,  -1311101,  -1764121,     31653,         0,      5557,       395,    345013,         0,     60573,      4303,     -2166,     -9363,    -11529,    -23609,   -102055,   -125664,         0,         0,         0,         0,     53745,     65441,     33819,     43181
        18,    530018,165.216789,     284.7,      52.7,     52111,      1626,      4196,       384,  14835895,    462888,   1194675,    109303,     -2839,    -13206,    -16045,   -808139,  -3759753,  -4567892,     33164,      1541,      6544,       889,   1747736,     81227,    344884,     46857,     -1593,    -10095,    -11689,    -83971,   -532029,   -616000,      1626,         0,      1541,         0,     54949,     68155,     34757,     44853
        19,    530019, 84.363081,      83.6,      18.7,     53462,      2876,      4815,       420,   4469444,    240426,    402563,     35102,     -2611,    -12924,    -15535,   -218285,  -1080410,  -1298695,     33939,      2352,      7281,      1179,    634662,     43979,    136162,     22054,     -1561,     -9839,    -11400,    -29186,   -183986,   -213172,      2876,         0,      2352,         0,     56073,     68997,     35500,     45339
        20,    530020, 85.323665,      96.1,      76.7,     54832,      2816,      5205,       370,   5269356,    270664,    500238,     35581,     -2619,    -12807,    -15426,   -251732,  -1230747,  -1482479,     34659,      2334,      7784,      1119,   2658325,    179041,    597061,     85810,     -1602,     -9810,    -11412,   -122911,   -752410,   -875321,      2816,         0,      2334,         0,     57451,     70258,     36261,     46071
        21,    530021, 67.002791,      69.4,       2.7,     55254,      2614,      5513,       382,   3834616,    181401,    382582,     26525,     -2622,    -13419,    -16041,   -181987,   -931268,  -1113255,     34900,      2199,      8237,      1001,     94230,      5938,     22239,      2701,     -1604,    -10125,    -11729,     -4331,    -27338,    -31669,      2614,         0,      2199,         0,     57876,     71295,     36504,     46629
        22,    530022, 68.628745,      52.5,      74.9,     58423,      2869,      5773,       302,   3067198,    150625,    303066,     15869,     -2594,    -10810,    -13404,   -136193,   -567518,   -703710,     36707,      1645,      8594,       771,   2749380,    123207,    643700,     57770,     -1595,     -8750,    -10345,   -119438,   -655395,   -774833,      2869,         0,      1645,         0,     61017,     71827,     38302,     47052
        23,    530023, 96.921369,      19.6,       9.0,     60057,      3309,      6487,       320,   1177113,     64861,    127153,      6269,     -2556,    -10860,    -13416,    -50090,   -212856,   -262946,     37637,      1744,      9488,       551,    338737,     15698,     85396,      4958,     -1575,     -8741,    -10316,    -14176,    -78669,    -92845,      3309,         0,      1744,         0,     62612,     73472,     39212,     47953
        24,    530024,299.539259,         0,         0,     60408,      1711,      7390,       210,         0,         0,         0,         0,     -2533,    -11917,    -14450,         0,         0,         0,     37799,      1009,     10542,       197,         0,         0,         0,         0,     -1563,     -9234,    -10797,         0,         0,         0,      1711,         0,      1009,         0,     62941,     74858,     39362,     48596
        25,    530025, 69.801838,      15.1,       2.1,     55121,      2474,      5980,       292,    832329,     37365,     90305,      4403,     -2656,    -14750,    -17407,    -40112,   -222732,   -262844,     34760,      1950,      8877,       815,     72997,      4095,     18641,      1712,     -1636,    -10888,    -12523,     -3435,    -22864,    -26299,      2474,         0,      1950,         0,     57778,     72528,     36396,     47284
        26,    530026,131.205944,     282.0,      17.6,     53595,      1505,      6534,       310,  15113899,    424547,   1842466,     87463,     -2578,    -16876,    -19455,   -727136,  -4759144,  -5486280,     33909,      1365,      9615,       871,    596796,     24027,    169225,     15332,     -1556,    -11959,    -13516,    -27389,   -210483,   -237873,      1505,         0,      1365,         0,     56174,     73050,     35465,     47424
        27,    530027,156.339084,     137.0,      44.1,     53804,      1515,      4592,       125,   7371091,    207551,    629141,     17188,     -4050,    -10583,    -14634,   -554904,  -1449926,  -2004830,     34125,      1720,      7189,       857,   1504913,     75835,    317043,     37782,     -2233,     -8484,    -10717,    -98486,   -374131,   -472616,      1515,         0,      1720,         0,     57854,     68437,     36358,     44842
        28,    530028, 83.023239,     265.1,       9.6,     53566,      2458,      5236,       197,  14200394,    651701,   1388171,     52204,     -3995,    -12105,    -16100,  -1059065,  -3208966,  -4268031,     34035,      2391,      8018,      1099,    326733,     22953,     76973,     10547,     -2193,     -9264,    -11456,    -21049,    -88933,   -109982,      2458,         0,      2391,         0,     57561,     69666,     36227,     45491
        29,    530029, 83.266700,     263.4,      20.9,     53973,      2444,      5715,       265,  14216411,    643814,   1505352,     69799,     -3565,    -12707,    -16273,   -939081,  -3347119,  -4286200,     34297,      2377,      8616,      1316,    716811,     49671,    180072,     27515,     -1943,     -9583,    -11526,    -40619,   -200278,   -240897,      2444,         0,      2377,         0,     57538,     70245,     36241,     45823
        30,    530030, 51.466483,       0.9,         0,     53982,      2166,      5579,       144,     48584,      1949,      5022,       130,     -4027,    -12654,    -16681,     -3624,    -11388,    -15012,     34221,      2463,      8635,       967,         0,         0,         0,         0,     -2223,     -9495,    -11718,         0,         0,         0,      2166,         0,      2463,         0,     58009,     70662,     36444,     45939
        31,    530031, 38.735251,      44.5,         0,     54708,      2171,      6101,       304,   2434492,     96597,    271514,     13529,     -3801,    -12873,    -16674,   -169147,   -572866,   -742012,     34698,      2413,      9282,      1307,         0,         0,         0,         0,     -2094,     -9550,    -11644,         0,         0,         0,      2171,         0,      2413,         0,     58509,     71382,     36792,     46342
        32,    530032, 54.138728,     111.2,       4.8,     57315,      1808,      6187,       247,   6373400,    200994,    688045,     27456,     -3667,    -10897,    -14564,   -407717,  -1211795,  -1619513,     36214,      2285,      9516,      1004,    173826,     10968,     45675,      4820,     -2044,     -8412,    -10456,     -9810,    -40378,    -50188,      1808,         0,      2285,         0,     60981,     71879,     38258,     46670
        33,    530033,358.335183,         0,         0,     57844,      1554,      8529,       306,         0,         0,         0,         0,     -2586,    -13716,    -16303,         0,         0,         0,     36198,      2840,     11785,       266,         0,         0,         0,         0,     -1607,    -10219,    -11826,         0,         0,         0,         0,      1554,         0,      2840,     60431,     74147,     37805,     48025
        34,    530034,104.372358,     192.2,     126.1,     53910,      1261,      6793,       452,  10361465,    242302,   1305639,     86784,     -3623,    -14826,    -18449,   -696255,  -2849611,  -3545866,     34204,      1656,     10126,      1211,   4313076,    208835,   1276888,    152722,     -1982,    -10675,    -12657,   -249888,  -1346110,  -1595998,      1261,         0,      1656,         0,     57532,     72359,     36185,     46860
        35,    530035, 63.375686,         0,     227.5,     59154,      1513,      7883,       483,         0,         0,         0,         0,     -2548,    -11799,    -14347,         0,         0,         0,     37076,      2670,     11455,       956,   8434748,    607522,   2605936,    217589,     -1587,     -9078,    -10665,   -361135,  -2065248,  -2426383,         0,      1513,         0,      2670,     61702,     73501,     38663,     47741
        36,    530036,106.408213,     216.2,      55.9,     57365,      1175,      6962,       465,  12402342,    254025,   1505097,    100478,     -3133,    -12452,    -15585,   -677282,  -2692127,  -3369409,     36218,      1620,     10490,      1075,   2024589,     90545,    586382,     60089,     -1739,     -9223,    -10963,    -97232,   -515584,   -612816,      1175,         0,      1620,         0,     60498,     72950,     37957,     47181
        37,    530037,235.279922,         0,         0,     59114,       993,      6206,        55,         0,         0,         0,         0,     -3942,     -9443,    -13385,         0,         0,         0,     37192,      1654,      9814,       481,         0,         0,         0,         0,     -2228,     -7475,     -9702,         0,         0,         0,       993,       794,      1654,      1651,     63056,     72499,     39420,     46894
        38,    530038,139.987087,     225.1,      65.6,     58124,         0,      9622,       418,  13083612,         0,   2165819,     94173,     -3770,    -11188,    -14958,   -848601,  -2518531,  -3367132,     36602,         0,     12736,       796,   2401070,         0,    835458,     52194,     -2118,     -8417,    -10535,   -138930,   -552188,   -691118,         0,         0,         0,         0,     61893,     73082,     38720,     47137
        39,    530039, 88.044524,     202.0,      23.0,     58462,       967,      7152,       379,  11809235,    195300,   1444624,     76567,     -3557,    -11485,    -15043,   -718549,  -2320058,  -3038607,     36854,      1622,     10821,       960,    847632,     37309,    248894,     22086,     -1980,     -8592,    -10572,    -45540,   -197621,   -243161,       967,       769,      1622,      1579,     62019,     73504,     38834,     47426
        40,    530040, 41.730559,      73.8,       2.7,     57634,         0,      8360,       484,   4253378,         0,    616956,     35687,     -2942,    -12068,    -15010,   -217153,   -890583,  -1107735,     36365,         0,     11953,       983,     98186,         0,     32272,      2654,     -1665,     -9151,    -10816,     -4494,    -24708,    -29203,         0,         0,         0,         0,     60576,     72644,     38030,     47181
        41,    530041,157.323283,      42.7,         0,     61545,      1869,     13374,       385,   2627990,     79790,    571058,     16443,     -3674,    -10945,    -14619,   -156878,   -467354,   -624232,     38515,      4040,     14092,       751,         0,         0,         0,         0,     -2086,     -8092,    -10178,         0,         0,         0,      1869,       716,      4040,      1375,     65219,     76164,     40600,     48692
        42,    530042,105.827727,     140.6,      10.4,     57485,         0,      7725,       268,   8082431,         0,   1086074,     37631,     -2944,    -11652,    -14596,   -413935,  -1638332,  -2052267,     36277,         0,     11485,       821,    377281,         0,    119448,      8540,     -1663,     -8936,    -10599,    -17297,    -92929,   -110226,         0,         0,         0,         0,     60429,     72082,     37940,     46876
        43,    530043,118.276162,     172.6,      97.3,     62937,       584,     10456,       334,  10862905,    100808,   1804644,     57670,     -3811,     -9081,    -12892,   -657741,  -1567405,  -2225146,     39336,      1095,     13071,       760,   3827380,    106502,   1271852,     73966,     -2153,     -7102,     -9255,   -209492,   -691021,   -900513,         0,       584,         0,      1095,     66748,     75829,     41489,     48591
        44,    530044, 54.459441,      82.7,      72.6,     60473,       593,     11484,       375,   5001144,     49030,    949765,     30994,     -3727,    -10655,    -14382,   -308190,   -881166,  -1189357,     37942,      1261,     13524,       848,   2754625,     91584,    981853,     61579,     -2113,     -7940,    -10053,   -153421,   -576441,   -729862,         0,       593,         0,      1261,     64200,     74855,     40056,     47996
        45,    530045,416.445842,      60.5,         0,     58965,       796,      7816,        28,   3567371,     48166,    472845,      1687,     -3857,    -11590,    -15447,   -233336,   -701181,   -934517,     37006,      1570,     11272,        92,         0,         0,         0,         0,     -2186,     -8512,    -10699,         0,         0,         0,         0,       796,         0,      1570,     62822,     74411,     39192,     47704
        46,    530046, 36.094869,      94.3,       5.5,     62582,       679,     13155,       613,   5901524,     64023,   1240515,     57824,     -3673,     -9862,    -13536,   -346407,   -929995,  -1276403,     39118,      1302,     14073,       836,    215151,      7164,     77400,      4597,     -2075,     -7487,     -9562,    -11412,    -41178,    -52590,         0,       679,         0,      1302,     66256,     76118,     41193,     48680
        47,    530047,123.030332,     176.2,      98.7,     64932,      2033,     16102,       867,  11440932,    358224,   2837202,    152705,     -3682,     -9511,    -13193,   -648737,  -1675849,  -2324587,     40430,      4214,     14794,       632,   3990478,    415970,   1460196,     62415,     -2091,     -7413,     -9504,   -206375,   -731666,   -938041,      2033,      1476,      4214,      2542,     68613,     78124,     42521,     49934
        48,    530048, 86.317784,      57.8,      75.9,     64019,       711,     11702,       454,   3700279,     41117,    676399,     26219,     -3754,     -8579,    -12333,   -216983,   -495873,   -712856,     39927,      1334,     13467,       576,   3030465,    101285,   1022127,     43684,     -2126,     -6911,     -9037,   -161354,   -524576,   -685930,         0,       711,         0,      1334,     67773,     76352,     42053,     48964
        49,    530049,631.889034,       8.9,         0,     54634,         0,     13190,       111,    486244,         0,    117392,       987,     -3841,    -19036,    -22878,    -34188,   -169423,   -203611,     34332,         0,     13425,        54,         0,         0,         0,         0,     -2142,    -12680,    -14822,         0,         0,         0,         0,         0,         0,         0,     58476,     77512,     36474,     49154
        50,    530050,171.684094,     121.0,     343.9,     66798,      1618,     17355,       794,   8082535,    195827,   2099927,     96098,     -3518,     -7816,    -11333,   -425624,   -945677,  -1371301,     41459,      3790,     15026,       516,  14257703,   1303362,   5167295,    177393,     -2004,     -6512,     -8516,   -689152,  -2239545,  -2928697,      1618,      1551,      3790,      2257,     70315,     78131,     43463,     49975
        51,    530051, 94.004735,     124.6,      52.5,     69283,      5815,     25707,      1298,   8632683,    724557,   3203060,    161746,     -3092,     -7483,    -10575,   -385288,   -932402,  -1317690,     42797,      6821,     16512,      1198,   2246822,    358095,    866862,     62906,     -1800,     -6518,     -8317,    -94478,   -342181,   -436658,      5815,      1175,      6821,      2009,     72375,     79859,     44596,     51114
        52,    530052,119.712115,     158.4,     113.8,     66268,      1798,     22690,       887,  10496790,    284731,   3594171,    140446,     -2984,     -9903,    -12887,   -472622,  -1568617,  -2041238,     41352,      3774,     16009,       792,   4705914,    429528,   1821862,     90125,     -1568,     -7575,     -9142,   -178391,   -861996,  -1040387,      1798,      1397,      3774,      2048,     69251,     79154,     42920,     50495
        53,    530053,2366.67418,         0,         0,     58714,         0,      2869,         0,         0,         0,         0,         0,     -1812,    -20201,    -22013,         0,         0,         0,     35439,         0,      3488,         0,         0,         0,         0,         0,     -1241,    -15724,    -16965,         0,         0,         0,         0,         0,         0,         0,     60527,     80727,     36680,     52404
        54,    530054,309.402589,      36.5,      86.1,     60373,         0,      2696,        91,   2203627,         0,     98415,      3337,     -1827,    -12850,    -14678,    -66700,   -469032,   -535732,     36686,         0,      3495,        41,   3158669,         0,    300913,      3515,     -1248,    -11418,    -12665,   -107427,   -983052,  -1090479,         0,         0,         0,         0,     62201,     75051,     37934,     49351
        55,    530055,275.563471,     107.7,      18.8,     57006,         0,      1914,       203,   6139584,         0,    206147,     21811,     -1843,    -17345,    -19187,   -198445,  -1868017,  -2066463,     34437,         0,      2212,       376,    647423,         0,     41594,      7076,     -1255,    -14335,    -15590,    -23594,   -269495,   -293090,         0,         0,         0,         0,     58849,     76194,     35692,     50027
        56,    530056,440.066861,      97.0,     132.2,     58972,         0,      2154,       148,   5720270,         0,    208974,     14398,     -1823,    -16103,    -17926,   -176836,  -1561974,  -1738810,     35749,         0,      2721,       190,   4726076,         0,    359664,     25121,     -1245,    -13374,    -14619,   -164574,  -1768007,  -1932582,         0,         0,         0,         0,     60795,     76898,     36994,     50368
        57,    530057,705.155130,       5.3,       5.5,     54229,         0,      5191,         6,    287414,         0,     27510,        29,     -1820,    -23751,    -25571,     -9648,   -125880,   -135528,     32601,         0,      6905,         6,    179308,         0,     37976,        34,     -1221,    -17719,    -18940,     -6714,    -97454,   -104168,         0,         0,         0,         0,     56049,     79800,     33822,     51541
        58,    530058,630.971195,       3.6,         0,     65714,         0,      4603,         1,    236570,         0,     16571,         5,     -1812,    -12329,    -14142,     -6525,    -44386,    -50911,     40066,         0,      5803,         5,         0,         0,         0,         0,     -1244,    -10528,    -11771,         0,         0,         0,         0,         0,         0,         0,     67526,     79856,     41309,     51837
        59,    530059,877.743697,         0,         0,     63302,         0,     15004,         0,         0,         0,         0,         0,     -2401,    -14625,    -17027,         0,         0,         0,     39248,         0,     12247,         0,         0,         0,         0,         0,     -1487,    -10831,    -12319,         0,         0,         0,         0,         0,         0,         0,     65704,     80329,     40736,     51567
        60,    530060,312.412483,     480.5,       5.9,     66040,      1192,     10221,       248,  31732239,    572878,   4911197,    119370,     -2391,     -9898,    -12289,  -1148946,  -4755829,  -5904775,     41012,      1844,     11718,       599,    241968,     10878,     69136,      3531,     -1484,     -8027,     -9510,     -8753,    -47358,    -56112,         0,      1192,         0,      1844,     68431,     78329,     42495,     50522
        61,    530061,223.894445,     147.7,     315.5,     68017,      1697,     12744,       414,  10046117,    250596,   1882295,     61094,     -2362,     -9003,    -11364,   -348794,  -1329715,  -1678508,     42160,      4235,     13156,       812,  13301489,   1336257,   4150670,    256216,     -1466,     -7420,     -8886,   -462437,  -2340975,  -2803413,      1697,      1231,      4235,      1745,     70379,     79381,     43626,     51046
        62,    530062,285.939531,      26.7,       4.2,     62882,      1870,     11003,       318,   1678943,     49921,    293773,      8492,     -2496,    -11596,    -14092,    -66638,   -309614,   -376251,     39059,      4115,     12966,       339,    164046,     17282,     54456,      1422,     -1541,     -8995,    -10536,     -6472,    -37780,    -44252,      1870,      1497,      4115,      2119,     65378,     76974,     40599,     49595
        63,    530063,280.463159,     363.9,      25.2,     71302,      2884,     25866,       165,  25946812,   1049502,   9412593,     59905,     -2174,     -8374,    -10549,   -791273,  -3047419,  -3838691,     43814,      4960,     15563,      1166,   1104123,    124992,    392194,     29372,     -1418,     -7570,     -8988,    -35725,   -190769,   -226494,      2596,      2884,      4960,      2276,     73476,     81851,     45232,     52802
        64,    530064,128.128059,     167.3,      86.0,     68372,      2820,     16050,       472,  11438611,    471832,   2685187,     79036,     -2331,     -9218,    -11549,   -390030,  -1542164,  -1932194,     42283,      5576,     14111,       961,   3636375,    479528,   1213505,     82686,     -1449,     -7549,     -8998,   -124624,   -649230,   -773855,      2820,      1235,      5576,      1599,     70703,     79921,     43733,     51282
        65,    530065, 70.442462,     109.4,       7.4,     69703,      3295,     19203,       284,   7625501,    360521,   2100808,     31043,     -2345,     -8686,    -11031,   -256552,   -950247,  -1206799,     43000,      6024,     14857,      1754,    318196,     44575,    109944,     12979,     -1470,     -7409,     -8879,    -10878,    -54825,    -65703,      3295,      2780,      6024,      2078,     72048,     80734,     44470,     51878
        66,    530066, 94.466948,     140.6,      92.2,     65741,      2602,     16668,       392,   9243135,    365880,   2343513,     55182,     -2305,    -11460,    -13764,   -324016,  -1611253,  -1935269,     40931,      5138,     14748,      1332,   3773881,    473732,   1359743,    122818,     -1399,     -8542,     -9941,   -128993,   -787565,   -916559,      2602,      1318,      5138,      2120,     68045,     79505,     42331,     50872
        67,    530067, 55.715045,      40.9,      10.6,     65589,      2640,     19157,       543,   2682605,    107995,    783532,     22209,     -2307,    -12246,    -14553,    -94340,   -500878,   -595218,     40815,      5156,     15204,      1880,    432636,     54659,    161158,     19930,     -1401,     -9060,    -10460,    -14848,    -96032,   -110880,      2640,      1419,      5156,      2370,     67896,     80142,     42215,     51275
        68,    530068, 24.859405,     195.7,       5.3,     68429,      3250,     17254,       364,  13391515,    635943,   3376669,     71307,     -2427,     -9333,    -11760,   -475062,  -1826385,  -2301447,     42287,      5975,     14630,      1379,    224122,     31666,     77541,      7310,     -1509,     -7679,     -9188,     -7999,    -40697,    -48696,      3250,      1444,      5975,      1755,     70856,     80189,     43796,     51475
        69,    530069,118.038193,     551.6,      31.5,     71410,      3458,     26188,       650,  39389898,   1907697,  14445499,    358681,     -2004,     -8181,    -10184,  -1105280,  -4512484,  -5617764,     44022,      5663,     16113,      2556,   1386695,    178387,    507560,     80526,     -1268,     -7264,     -8532,    -39937,   -228811,   -268748,      3458,      2629,      5663,      2313,     73414,     81595,     45290,     52554
        70,    530070, 94.549551,     444.9,         0,     69030,      3336,     20898,       491,  30711665,   1484302,   9297500,    218649,     -2077,     -9650,    -11727,   -924148,  -4293256,  -5217403,     42670,      5570,     15409,      2240,         0,         0,         0,         0,     -1284,     -7874,     -9158,         0,         0,         0,      3336,      1370,      5570,      2213,     71108,     80758,     43954,     51828
        71,    530071, 78.248280,     226.9,     137.5,     73621,      3674,     29940,      1307,  16704645,    833643,   6793415,    296605,     -1917,     -6579,     -8496,   -434870,  -1492873,  -1927743,     45179,      5712,     16711,      2251,   6212060,    785464,   2297770,    309503,     -1329,     -6600,     -7929,   -182733,   -907523,  -1090256,      3674,      2883,      5712,      2571,     75538,     82117,     46508,     53108
        72,    530072,220.659658,      17.8,      29.1,     74923,     17409,     41501,       493,   1333638,    309875,    738723,      8771,     -1658,     -6306,     -7964,    -29513,   -112254,   -141767,     45790,      8694,     18251,       235,   1332502,    253004,    531093,      6831,     -1263,     -6773,     -8036,    -36758,   -197092,   -233850,     17409,      3365,      8694,      2059,     76582,     82888,     47054,     53827
        73,    530073,103.225974,         0,     254.3,     66227,      2009,     19647,      1008,         0,         0,         0,         0,     -3235,     -9254,    -12489,         0,         0,         0,     41084,      4871,     15489,      1405,  10447771,   1238729,   3938807,    357331,     -1847,     -7370,     -9217,   -469748,  -1874204,  -2343952,      2009,      1390,      4871,      2284,     69462,     78716,     42932,     50302
        74,    530074,100.968640,     533.8,         0,     69252,      4023,     24575,      1013,  36966497,   2147323,  13118106,    540834,     -2137,     -9641,    -11778,  -1140474,  -5146421,  -6286896,     42785,      6801,     16143,      2408,         0,         0,         0,         0,     -1243,     -7914,     -9156,         0,         0,         0,      4023,      1145,      6801,      2143,     71388,     81029,     44028,     51942
        75,    530075,142.958856,     209.1,     312.9,     69983,      4432,     25395,      1401,  14633545,    926739,   5310173,    293009,     -2589,     -7456,    -10045,   -541358,  -1559089,  -2100447,     43230,      6807,     16370,      1938,  13526784,   2129917,   5122103,    606459,     -1475,     -6506,     -7981,   -461585,  -2035631,  -2497216,      4432,      1299,      6807,      1847,     72572,     80029,     44706,     51211
        76,    530076,107.961777,     189.5,       8.1,     72995,     16473,     35203,      2126,  13832497,   3121658,   6671008,    402836,     -1752,     -7160,     -8912,   -332046,  -1356872,  -1688918,     44583,      7321,     17512,      1136,    361125,     59303,    141847,      9204,     -1261,     -7023,     -8284,    -10214,    -56886,    -67101,     16473,      2883,      7321,      2165,     74747,     81907,     45844,     52867
