TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
        21,    530021, 67.002791,      85.6,       5.2,     59278,      2792,      6145,       467,   5074169,    239038,    526017,     39997,     -3851,    -14910,    -18762,   -329682,  -1276326,  -1606009,     40995,      2521,      9912,      1191,    213175,     13107,     51541,      6191,     -2654,    -12432,    -15085,    -13798,    -64644,    -78442,      2792,         0,      2521,         0,     63129,     78039,     43649,     56080
        22,    530022, 68.628745,      55.0,      70.5,     62822,      3031,      6425,       386,   3455187,    166717,    353382,     21222,     -3734,    -12050,    -15784,   -205376,   -662727,   -868103,     43246,      1846,     10353,       895,   3048870,    130159,    729858,     63120,     -2563,    -10792,    -13355,   -180696,   -760857,   -941553,      3031,         0,      1846,         0,     66556,     78605,     45809,     56602
        23,    530023, 96.921369,      27.6,      19.2,     64629,      3438,      7193,       398,   1783768,     94891,    198518,     10980,     -3682,    -12069,    -15751,   -101624,   -333103,   -434727,     44372,      1928,     11373,       614,    851948,     37020,    218356,     11787,     -2539,    -10781,    -13320,    -48747,   -206992,   -255739,      3438,         0,      1928,         0,     68311,     80380,     46911,     57692
        24,    530024,299.539259,         0,      50.0,     65027,      1786,      8148,       272,         0,         0,         0,         0,     -3653,    -13211,    -16864,         0,         0,         0,     44578,      1108,     12529,       229,   2228925,     55394,    626435,     11431,     -2528,    -11354,    -13882,   -126410,   -567713,   -694123,      1786,         0,      1108,         0,     68680,     81891,     47107,     58461
        25,    530025, 69.801838,      27.8,       4.5,     58458,      2639,      6648,       369,   1625127,     73369,    184810,     10253,     -3840,    -16556,    -20396,   -106762,   -460253,   -567015,     40406,      2214,     10653,       951,    181829,      9963,     47939,      4277,     -2634,    -13509,    -16144,    -11855,    -60792,    -72647,      2639,         0,      2214,         0,     62298,     78854,     43041,     56550
        26,    530026,131.205944,     310.1,      36.8,     56974,      1614,      7242,       375,  17667622,    500524,   2245678,    116221,     -3729,    -18829,    -22558,  -1156244,  -5838968,  -6995212,     39487,      1594,     11460,      1012,   1453137,     58678,    421725,     37253,     -2539,    -14750,    -17288,    -93421,   -542793,   -636214,      1614,         0,      1594,         0,     60703,     79532,     42026,     56776
        27,    530027,156.339084,     175.2,      41.5,     57415,      1637,      5148,       161,  10059040,    286735,    901968,     28270,     -5314,    -11928,    -17242,   -931041,  -2089805,  -3020846,     39634,      1999,      8610,      1018,   1644803,     82947,    357316,     42236,     -3435,    -10515,    -13950,   -142563,   -436365,   -578928,      1637,         0,      1999,         0,     62729,     74657,     43069,     53584
        28,    530028, 83.023239,     297.4,      15.0,     57398,      2618,      5848,       242,  17070120,    778449,   1739103,     71974,     -5156,    -13113,    -18269,  -1533387,  -3899814,  -5433200,     39691,      2793,      9588,      1308,    595372,     41900,    143823,     19613,     -3299,    -11203,    -14501,    -49484,   -168038,   -217522,      2618,         0,      2793,         0,     62554,     75667,     42990,     54193
        29,    530029, 83.266700,     306.2,      34.6,     57955,      2599,      6363,       321,  17745933,    795888,   1948198,     98198,     -4633,    -14145,    -18778,  -1418502,  -4331202,  -5749704,     40131,      2783,     10290,      1564,   1388535,     96299,    356041,     54115,     -2913,    -11826,    -14739,   -100788,   -409182,   -509971,      2599,         0,      2783,         0,     62588,     76733,     43044,     54870
        30,    530030, 51.466483,       2.0,         0,     57742,      2326,      6219,       179,    115483,      4652,     12438,       359,     -5266,    -13786,    -19052,    -10532,    -27571,    -38103,     39832,      2907,     10257,      1172,         0,         0,         0,         0,     -3412,    -11499,    -14910,         0,         0,         0,      2326,         0,      2907,         0,     63008,     76793,     43244,     54743
        31,    530031, 38.735251,      58.3,         0,     58687,      2330,      6782,       373,   3421458,    135857,    395384,     21734,     -4968,    -14372,    -19339,   -289616,   -837866,  -1127482,     40535,      2842,     11018,      1584,         0,         0,         0,         0,     -3186,    -11777,    -14963,         0,         0,         0,      2330,         0,      2842,         0,     63655,     78026,     43721,     55498
        32,    530032, 54.138728,     133.8,       8.5,     61589,      1981,      6881,       318,   8240666,    265055,    920693,     42502,     -4785,    -12187,    -16972,   -640179,  -1630655,  -2270834,     42431,      2713,     11250,      1252,    360668,     23058,     95625,     10644,     -3082,    -10371,    -13453,    -26200,    -88151,   -114351,      1981,         0,      2713,         0,     66374,     78561,     45514,     55885
        33,    530033,358.335183,         0,         0,     62083,      1734,      9339,       383,         0,         0,         0,         0,     -3836,    -15235,    -19071,         0,         0,         0,     42582,      3201,     13861,       340,         0,         0,         0,         0,     -2655,    -12512,    -15167,         0,         0,         0,         0,      1734,         0,      3201,     65919,     81154,     45237,     57749
        34,    530034,104.372358,     208.4,     118.8,     57843,      1382,      7527,       552,  12054585,    287953,   1568563,    115050,     -4741,    -16434,    -21175,   -988005,  -3424847,  -4412852,     39984,      1974,     11990,      1467,   4750046,    234476,   1424429,    174319,     -3001,    -13131,    -16132,   -356509,  -1559991,  -1916500,      1382,         0,      1974,         0,     62584,     79018,     42984,     56116
        35,    530035, 63.375686,         0,     263.5,     63495,      1686,      8684,       579,         0,         0,         0,         0,     -3818,    -13254,    -17072,         0,         0,         0,     43589,      3023,     13458,      1174,  11485645,    796557,   3546251,    309441,     -2683,    -11138,    -13821,   -706949,  -2934979,  -3641928,         0,      1686,         0,      3023,     67313,     80567,     46272,     57410
        36,    530036,106.408213,     318.7,      77.3,     61641,      1287,      7715,       567,  19644939,    410305,   2458755,    180733,     -4375,    -13810,    -18184,  -1394156,  -4401138,  -5795295,     42464,      1901,     12363,      1332,   3282442,    146978,    955624,    102931,     -2824,    -11274,    -14098,   -218328,   -871472,  -1089800,      1287,         0,      1901,         0,     66015,     79825,     45288,     56562
        37,    530037,235.279922,         0,         0,     63182,      1114,      6911,       100,         0,         0,         0,         0,     -5161,    -10767,    -15928,         0,         0,         0,     43315,      1975,     11532,       607,         0,         0,         0,         0,     -3413,     -9313,    -12726,         0,         0,         0,      1114,       965,      1975,      1916,     68344,     79110,     46728,     56041
        38,    530038,139.987087,     244.5,      75.6,     62578,         0,     10490,       480,  15300299,         0,   2564836,    117262,     -4784,    -12544,    -17328,  -1169664,  -3066963,  -4236627,     42900,         0,     14848,       926,   3243258,         0,   1122492,     70031,     -3161,    -10402,    -13563,   -238997,   -786388,  -1025385,         0,         0,         0,         0,     67362,     79906,     46062,     56464
        39,    530039, 88.044524,     257.7,      54.3,     62862,      1084,      7919,       476,  16199604,    279230,   2040644,    122771,     -4650,    -12833,    -17483,  -1198345,  -3307099,  -4505443,     43225,      1934,     12699,      1199,   2347123,    105018,    689565,     65080,     -2990,    -10596,    -13586,   -162362,   -575349,   -737712,      1084,       892,      1934,      1758,     67512,     80346,     46215,     56811
        40,    530040, 41.730559,      93.5,       7.8,     62036,         0,      9185,       585,   5800331,         0,    858751,     54704,     -4062,    -13690,    -17753,   -379835,  -1280053,  -1659888,     42721,         0,     13968,      1187,    333223,         0,    108948,      9255,     -2649,    -11283,    -13932,    -20662,    -88010,   -108672,         0,         0,         0,         0,     66098,     79788,     45370,     56653
        41,    530041,157.323283,      73.8,         0,     66351,      2156,     14419,       405,   4896689,    159087,   1064098,     29884,     -4658,    -12278,    -16936,   -343766,   -906109,  -1249875,     45227,      4540,     16400,       855,         0,         0,         0,         0,     -3125,    -10157,    -13283,         0,         0,         0,      2156,       810,      4540,      1531,     71009,     83287,     48352,     58510
        42,    530042,105.827727,     154.5,      16.9,     61874,         0,      8523,       340,   9559485,         0,   1316807,     52573,     -4065,    -13287,    -17352,   -628015,  -2052835,  -2680850,     42614,         0,     13408,       990,    720173,         0,    226598,     16736,     -2649,    -11025,    -13674,    -44763,   -186321,   -231084,         0,         0,         0,         0,     65939,     79225,     45263,     56287
        43,    530043,118.276162,     184.3,      97.1,     67752,       670,     11379,       347,  12486692,    123428,   2097109,     63944,     -4947,    -10280,    -15228,   -911779,  -1894680,  -2806460,     46165,      1283,     15179,       857,   4482637,    124561,   1473846,     83183,     -3293,     -8792,    -12085,   -319719,   -853742,  -1173461,         0,       670,         0,      1283,     72699,     82980,     49458,     58250
        44,    530044, 54.459441,      97.9,      68.3,     65165,       671,     12452,       389,   6379633,     65724,   1219057,     38069,     -4722,    -11980,    -16702,   -462299,  -1172853,  -1635152,     44530,      1404,     15716,       961,   3041398,     95926,   1073389,     65639,     -3157,     -9821,    -12978,   -215605,   -670773,   -886377,         0,       671,         0,      1404,     69887,     81867,     47687,     57508
        45,    530045,416.445842,     118.2,         0,     63369,       894,      8600,        27,   7490174,    105616,   1016570,      3178,     -5018,    -13123,    -18141,   -593139,  -1551131,  -2144270,     43317,      1793,     13135,       153,         0,         0,         0,         0,     -3337,    -10510,    -13847,         0,         0,         0,         0,       894,         0,      1793,     68387,     81510,     46654,     57164
        46,    530046, 36.094869,     100.7,      13.2,     67492,       765,     14204,       624,   6796457,     77000,   1430373,     62832,     -4655,    -11136,    -15791,   -468802,  -1121378,  -1590180,     45968,      1448,     16352,       947,    606783,     19108,    215851,     12497,     -3113,     -9414,    -12527,    -41092,   -124259,   -165351,         0,       765,         0,      1448,     72148,     83283,     49081,     58495
        47,    530047,123.030332,     185.7,      99.5,     70012,      2368,     17278,       890,  13001297,    439648,   3208441,    165323,     -4733,    -10707,    -15439,   -878826,  -1988198,  -2867024,     47550,      4828,     17169,       737,   4731269,    480433,   1708269,     73379,     -3180,     -9135,    -12315,   -316401,   -908971,  -1225371,      2368,       965,      4828,      2018,     74745,     85451,     50730,     59866
        48,    530048, 86.317784,      69.5,      71.8,     68973,       832,     12696,       460,   4793649,     57811,    882405,     31938,     -4851,     -9748,    -14599,   -337148,   -677489,  -1014637,     46910,      1515,     15630,       665,   3368162,    108760,   1122253,     47714,     -3246,     -8531,    -11776,   -233028,   -612503,   -845531,         0,       832,         0,      1515,     73824,     83572,     50156,     58687
        49,    530049,631.889034,      38.6,         0,     58618,         0,     14254,       115,   2262665,         0,    550186,      4420,     -4999,    -21274,    -26273,   -192967,   -821178,  -1014145,     40080,         0,     15588,        97,         0,         0,         0,         0,     -3282,    -15550,    -18833,         0,         0,         0,         0,         0,         0,         0,     63617,     84891,     43363,     58913
        50,    530050,171.684094,     161.2,     360.0,     72139,      1875,     18603,       831,  11628835,    302217,   2998833,    133891,     -4474,     -8900,    -13375,   -721256,  -1434747,  -2156003,     48859,      4321,     17415,       589,  17589086,   1555557,   6269533,    211927,     -3029,     -8024,    -11053,  -1090261,  -2888695,  -3978956,      1875,      1704,      4321,      2670,     76613,     85514,     51887,     59911
        51,    530051, 94.004735,     133.0,      72.6,     75050,      6300,     27292,      1443,   9981622,    837943,   3629790,    191864,     -3832,     -8546,    -12378,   -509702,  -1136601,  -1646302,     50608,      7875,     19118,      1403,   3674138,    571758,   1387995,    101824,     -2670,     -8016,    -10686,   -193806,   -581994,   -775800,      6300,      1349,      7875,      2410,     78882,     87428,     53277,     61294
        52,    530052,119.712115,     164.9,     128.7,     71696,      2055,     24156,       957,  11822719,    338853,   3983259,    157840,     -3760,    -11122,    -14882,   -620091,  -1833957,  -2454048,     48651,      4325,     18545,       996,   6261401,    556633,   2386699,    128192,     -2492,     -9358,    -11850,   -320693,  -1204392,  -1525085,      2055,      1580,      4325,      2389,     75457,     86578,     51143,     60501
        53,    530053,2366.67418,         0,         0,     63229,         0,      3123,         0,         0,         0,         0,         0,     -2730,    -22048,    -24778,         0,         0,         0,     41889,         0,      4409,         0,         0,         0,         0,         0,     -2070,    -19180,    -21250,         0,         0,         0,         0,         0,         0,         0,     65959,     88007,     43960,     63139
        54,    530054,309.402589,     172.9,      81.0,     63806,         0,      3004,        86,  11032080,         0,    519344,     14873,     -2855,    -14557,    -17411,   -493570,  -2516838,  -3010408,     42384,         0,      4585,       177,   3433121,         0,    371417,     14375,     -2147,    -14461,    -16608,   -173921,  -1171320,  -1345241,         0,         0,         0,         0,     66661,     81217,     44531,     58992
        55,    530055,275.563471,     227.8,      79.6,     58931,         0,      2122,       255,  13424489,         0,    483449,     58185,     -2894,    -19880,    -22774,   -659141,  -4528680,  -5187821,     38851,         0,      3062,       730,   3092530,         0,    243709,     58097,     -2150,    -18369,    -20519,   -171116,  -1462193,  -1633309,         0,         0,         0,         0,     61825,     81705,     41001,     59370
        56,    530056,440.066861,     355.6,     124.5,     63069,         0,      2390,       193,  22427362,         0,    850013,     68720,     -2814,    -17832,    -20645,  -1000544,  -6340913,  -7341457,     41844,         0,      3628,       552,   5209556,         0,    451688,     68768,     -2120,    -16616,    -18735,   -263906,  -2068630,  -2332536,         0,         0,         0,         0,     65883,     83714,     43964,     60579
        57,    530057,705.155130,      43.1,       6.8,     54998,         0,      5729,         7,   2370400,         0,    246941,       293,     -2817,    -27922,    -30738,   -121406,  -1203418,  -1324823,     36046,         0,      8442,        50,    245112,         0,     57409,       339,     -2039,    -22975,    -25015,    -13867,   -156233,   -170100,         0,         0,         0,         0,     57815,     85736,     38085,     61061
        58,    530058,630.971195,      28.7,         0,     70967,         0,      5042,         2,   2036763,         0,    144701,        46,     -2709,    -13497,    -16206,    -77760,   -387352,   -465112,     47490,         0,      7108,        39,         0,         0,         0,         0,     -2054,    -12918,    -14972,         0,         0,         0,         0,         0,         0,         0,     73677,     87173,     49545,     62463
        59,    530059,877.743697,         0,         0,     68234,         0,     15935,         0,         0,         0,         0,         0,     -3464,    -16026,    -19490,         0,         0,         0,     46370,         0,     14337,         0,         0,         0,         0,         0,     -2414,    -13259,    -15673,         0,         0,         0,         0,         0,         0,         0,     71698,     87725,     48784,     62043
        60,    530060,312.412483,     518.4,       8.6,     71239,      1297,     11026,       283,  36930511,    672588,   5715724,    146604,     -3455,    -10940,    -14395,  -1790913,  -5671245,  -7462157,     48528,      2130,     13800,       660,    417343,     18316,    118679,      5673,     -2413,     -9868,    -12281,    -20755,    -84863,   -105618,         0,      1297,         0,      2130,     74694,     85634,     50942,     60809
        61,    530061,223.894445,     160.2,     353.0,     73416,      1986,     13691,       525,  11761173,    318168,   2193359,     84027,     -3417,    -10003,    -13419,   -547365,  -1602438,  -2149803,     49949,      4760,     15396,       944,  17631929,   1680217,   5434635,    333186,     -2385,     -9103,    -11488,   -841873,  -3213488,  -4055360,      1986,      1330,      4760,      2031,     76832,     86835,     52334,     61437
        62,    530062,285.939531,     101.5,      20.3,     67666,      2151,     11899,       386,   6868124,    218290,   1207701,     39171,     -3677,    -12885,    -16562,   -373256,  -1307827,  -1681083,     46091,      4585,     15178,       442,    935645,     93085,    308118,      8972,     -2550,    -11033,    -13583,    -51768,   -223968,   -275735,      2151,      1680,      4585,      2429,     71344,     84229,     48641,     59674
        63,    530063,280.463159,     407.7,      40.3,     77084,      2992,     27321,       198,  31427253,   1219642,  11138661,     80829,     -3151,     -9312,    -12463,  -1284859,  -3796408,  -5081268,     52030,      5586,     18045,      1273,   2096826,    225123,    727222,     51293,     -2279,     -9225,    -11504,    -91833,   -371768,   -463601,      2949,      2992,      5586,      2679,     80236,     89548,     54309,     63534
        64,    530064,128.128059,     179.4,     128.2,     73814,      3203,     17136,       612,  13242210,    574561,   3074206,    109782,     -3371,    -10253,    -13625,   -604813,  -1839473,  -2444286,     50105,      6316,     16459,      1082,   6423417,    809687,   2110094,    138683,     -2360,     -9251,    -11610,   -302492,  -1185972,  -1488465,      3203,      1347,      6316,      1919,     77185,     87439,     52464,     61715
        65,    530065, 70.442462,     134.7,      39.2,     75242,      3721,     20417,       403,  10135159,    501205,   2750147,     54225,     -3422,     -9693,    -13115,   -460906,  -1305698,  -1766604,     50967,      6782,     17296,      1912,   1997919,    265858,    677987,     74948,     -2411,     -9054,    -11465,    -94502,   -354914,   -449417,      3721,      2873,      6782,      2448,     78664,     88358,     53378,     62432
        66,    530066, 94.466948,     147.8,      86.8,     70937,      3003,     17834,       474,  10484543,    443819,   2635828,     70064,     -3371,    -12711,    -16083,   -498290,  -1878751,  -2377041,     48381,      5845,     17170,      1475,   4199441,    507315,   1490398,    128046,     -2365,    -10454,    -12819,   -205254,   -907442,  -1112696,      3003,      1434,      5845,      2446,     74309,     87020,     50745,     61200
        67,    530067, 55.715045,      57.4,      25.4,     70772,      3020,     20409,       633,   4062296,    173338,   1171454,     36333,     -3373,    -13573,    -16946,   -193610,   -779091,   -972701,     48235,      5847,     17684,      2045,   1225164,    148504,    449176,     51948,     -2370,    -11070,    -13439,    -60188,   -281169,   -341358,      3020,      1555,      5847,      2749,     74145,     87718,     50604,     61674
        68,    530068, 24.859405,     209.9,      23.5,     73788,      3700,     18416,       484,  15488123,    776654,   3865603,    101614,     -3571,    -10422,    -13993,   -749520,  -2187521,  -2937041,     50063,      6800,     17043,      1525,   1176476,    159794,    400501,     35841,     -2493,     -9389,    -11882,    -58583,   -220638,   -279221,      3700,      1577,      6800,      2080,     77359,     87781,     52556,     61945
        69,    530069,118.038193,     591.5,      35.0,     77304,      3905,     27702,       693,  45725097,   2310101,  16385950,    410069,     -2889,     -9136,    -12026,  -1709026,  -5404184,  -7113210,     52263,      6451,     18690,      2761,   1829188,    225780,    654134,     96648,     -2117,     -8852,    -10970,    -74111,   -309833,   -383944,      3905,      2738,      6451,      2788,     80193,     89329,     54380,     63232
        70,    530070, 94.549551,     477.0,         0,     74689,      3763,     22208,       586,  35626471,   1794864,  10593159,    279735,     -2984,    -10716,    -13699,  -1423179,  -5111437,  -6534616,     50591,      6344,     17915,      2420,         0,         0,         0,         0,     -2147,     -9613,    -11760,         0,         0,         0,      3763,      1519,      6344,      2660,     77672,     88388,     52739,     62351
        71,    530071, 78.248280,     241.7,     132.2,     79716,      4020,     31615,      1308,  19267341,    971563,   7641252,    316132,     -2810,     -7418,    -10228,   -679094,  -1792916,  -2472009,     53747,      6548,     19338,      2428,   7105408,    865648,   2556454,    320975,     -2137,     -8034,    -10171,   -282485,  -1062107,  -1344592,      4020,      3005,      6548,      3082,     82526,     89944,     55884,     63918
        72,    530072,220.659658,      20.1,      43.4,     81371,     18282,     43672,       519,   1635551,    367462,    877799,     10427,     -2330,     -7033,     -9363,    -46828,   -141371,   -188200,     54516,     10068,     20923,       262,   2366004,    436971,    908074,     11365,     -1926,     -8362,    -10288,    -83567,   -362923,   -446490,     18282,      3430,     10068,      2412,     83700,     90734,     56442,     64804
        73,    530073,103.225974,         0,     255.6,     71656,      2320,     20951,      1065,         0,         0,         0,         0,     -4017,    -10401,    -14419,         0,         0,         0,     48482,      5649,     17967,      1535,  12391950,   1443865,   4592455,    392230,     -2747,     -9080,    -11827,   -702242,  -2320728,  -3022969,      2320,      1537,      5649,      2744,     75673,     86075,     51229,     60309
        74,    530074,100.968640,     561.4,         0,     75068,      4563,     26054,      1054,  42143309,   2561888,  14626829,    591819,     -2925,    -10932,    -13857,  -1642262,  -6137189,  -7779451,     50756,      7845,     18718,      2586,         0,         0,         0,         0,     -2016,    -10024,    -12041,         0,         0,         0,      4563,      1325,      7845,      2612,     77994,     88925,     52772,     62797
        75,    530075,142.958856,     222.0,     333.5,     75885,      4931,     26935,      1501,  16846482,   1094606,   5979569,    333191,     -3225,     -8503,    -11728,   -715865,  -1887702,  -2603567,     51257,      7880,     18960,      2075,  17094303,   2627872,   6323194,    692091,     -2166,     -8046,    -10212,   -722376,  -2683426,  -3405803,      4931,      1467,      7880,      2249,     79110,     87613,     53423,     61470
